SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
180136,9606.ENSP00000297848 (pp) 9606.ENSP00000351807,pp,9606.ENSP00000297848 (pp) 9606.ENSP00000351807,False,pp,0.781,,0.0,0.0,0.0,0.264,0.0,0.0,0.715
179113,9606.ENSP00000052754 (pp) 9606.ENSP00000416330,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000416330,False,pp,0.794,,0.0,0.0,0.0,0.183,0.045,0.0,0.758
180142,9606.ENSP00000299529 (pp) 9606.ENSP00000456609,pp,9606.ENSP00000299529 (pp) 9606.ENSP00000456609,False,pp,0.636,,0.0,0.0,0.0,0.083,0.0,0.0,0.619
179119,9606.ENSP00000052754 (pp) 9606.ENSP00000222390,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000222390,False,pp,0.837,,0.0,0.0,0.0,0.087,0.0,0.0,0.829
180145,9606.ENSP00000299529 (pp) 9606.ENSP00000498424,pp,9606.ENSP00000299529 (pp) 9606.ENSP00000498424,False,pp,0.815,,0.0,0.0,0.0,0.055,0.0,0.4,0.7
180151,9606.ENSP00000302216 (pp) 9606.ENSP00000323588,pp,9606.ENSP00000302216 (pp) 9606.ENSP00000323588,False,pp,0.621,,0.0,0.0,0.0,0.042,0.0,0.0,0.62
180148,9606.ENSP00000302216 (pp) 9606.ENSP00000340226,pp,9606.ENSP00000302216 (pp) 9606.ENSP00000340226,False,pp,0.592,,0.0,0.0,0.0,0.063,0.0,0.0,0.582
179125,9606.ENSP00000052754 (pp) 9606.ENSP00000355896,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000355896,False,pp,0.89,,0.0,0.0,0.0,0.059,0.292,0.5,0.71
180154,9606.ENSP00000302216 (pp) 9606.ENSP00000355718,pp,9606.ENSP00000302216 (pp) 9606.ENSP00000355718,False,pp,0.629,,0.0,0.0,0.0,0.0,0.077,0.0,0.615
179131,9606.ENSP00000052754 (pp) 9606.ENSP00000225964,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000225964,False,pp,0.923,,0.0,0.0,0.0,0.479,0.091,0.0,0.851
180157,9606.ENSP00000302216 (pp) 9606.ENSP00000366413,pp,9606.ENSP00000302216 (pp) 9606.ENSP00000366413,False,pp,0.82,,0.0,0.0,0.0,0.0,0.0,0.0,0.82
180163,9606.ENSP00000304408 (pp) 9606.ENSP00000416330,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000416330,False,pp,0.531,,0.0,0.0,0.0,0.22,0.068,0.0,0.407
180160,9606.ENSP00000304408 (pp) 9606.ENSP00000359603,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000359603,False,pp,0.506,,0.0,0.0,0.117,0.054,0.0,0.4,0.131
179137,9606.ENSP00000052754 (pp) 9606.ENSP00000297268,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000297268,False,pp,0.93,,0.0,0.0,0.0,0.769,0.091,0.0,0.695
180166,9606.ENSP00000304408 (pp) 9606.ENSP00000355896,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000355896,False,pp,0.608,,0.0,0.0,0.0,0.086,0.067,0.0,0.577
179143,9606.ENSP00000052754 (pp) 9606.ENSP00000304408,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000304408,False,pp,0.935,,0.0,0.0,0.0,0.836,0.091,0.0,0.603
180169,9606.ENSP00000304408 (pp) 9606.ENSP00000379140,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000379140,False,pp,0.739,,0.0,0.0,0.0,0.377,0.0,0.0,0.598
180175,9606.ENSP00000304408 (pp) 9606.ENSP00000355751,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000355751,False,pp,0.804,,0.0,0.0,0.0,0.347,0.099,0.0,0.693
180172,9606.ENSP00000304408 (pp) 9606.ENSP00000364140,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000364140,False,pp,0.791,,0.0,0.0,0.117,0.334,0.0,0.4,0.478
179149,9606.ENSP00000052754 (pp) 9606.ENSP00000321797,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000321797,False,pp,0.936,,0.0,0.0,0.0,0.0,0.0,0.0,0.936
180178,9606.ENSP00000304408 (pp) 9606.ENSP00000351807,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000351807,False,pp,0.872,,0.0,0.0,0.0,0.187,0.0,0.0,0.85
179155,9606.ENSP00000052754 (pp) 9606.ENSP00000168712,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000168712,False,pp,0.936,,0.0,0.0,0.0,0.0,0.0,0.0,0.936
