SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
158900,9606.ENSP00000222390 (pp) 9606.ENSP00000370473,pp,9606.ENSP00000222390 (pp) 9606.ENSP00000370473,False,pp,0.608,,0.0,0.0,0.0,0.059,0.0,0.0,0.601
159413,9606.ENSP00000321797 (pp) 9606.ENSP00000372170,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000372170,False,pp,0.771,,0.0,0.0,0.0,0.062,0.0,0.0,0.766
158906,9606.ENSP00000222390 (pp) 9606.ENSP00000355896,pp,9606.ENSP00000222390 (pp) 9606.ENSP00000355896,False,pp,0.647,,0.0,0.0,0.0,0.0,0.0,0.0,0.647
159419,9606.ENSP00000321797 (pp) 9606.ENSP00000368104,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000368104,False,pp,0.848,,0.0,0.0,0.0,0.053,0.0,0.0,0.846
159416,9606.ENSP00000321797 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000346839,False,pp,0.799,,0.0,0.0,0.0,0.0,0.0,0.0,0.799
159422,9606.ENSP00000321797 (pp) 9606.ENSP00000398632,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000398632,False,pp,0.873,,0.0,0.0,0.0,0.0,0.0,0.0,0.873
158909,9606.ENSP00000222390 (pp) 9606.ENSP00000226218,pp,9606.ENSP00000222390 (pp) 9606.ENSP00000226218,False,pp,0.687,,0.0,0.0,0.0,0.105,0.0,0.0,0.665
158915,9606.ENSP00000222390 (pp) 9606.ENSP00000321797,pp,9606.ENSP00000222390 (pp) 9606.ENSP00000321797,False,pp,0.866,,0.0,0.0,0.0,0.0,0.0,0.0,0.866
158912,9606.ENSP00000222390 (pp) 9606.ENSP00000379140,pp,9606.ENSP00000222390 (pp) 9606.ENSP00000379140,False,pp,0.751,,0.0,0.0,0.0,0.072,0.0,0.0,0.743
159425,9606.ENSP00000321797 (pp) 9606.ENSP00000410294,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000410294,False,pp,0.999,,0.0,0.0,0.0,0.049,0.775,0.9,0.991
159434,9606.ENSP00000330341 (pp) 9606.ENSP00000348455,pp,9606.ENSP00000330341 (pp) 9606.ENSP00000348455,False,pp,0.54,,0.0,0.0,0.0,0.0,0.0,0.54,0.0
158921,9606.ENSP00000222390 (pp) 9606.ENSP00000410294,pp,9606.ENSP00000222390 (pp) 9606.ENSP00000410294,False,pp,0.906,,0.0,0.0,0.0,0.0,0.0,0.65,0.743
158927,9606.ENSP00000222390 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000222390 (pp) 9606.ENSP00000346839,False,pp,0.967,,0.0,0.0,0.0,0.055,0.394,0.0,0.947
158924,9606.ENSP00000222390 (pp) 9606.ENSP00000398632,pp,9606.ENSP00000222390 (pp) 9606.ENSP00000398632,False,pp,0.964,,0.0,0.0,0.0,0.07,0.363,0.0,0.945
159437,9606.ENSP00000332879 (pp) 9606.ENSP00000410294,pp,9606.ENSP00000332879 (pp) 9606.ENSP00000410294,False,pp,0.666,,0.0,0.0,0.0,0.042,0.091,0.0,0.647
159443,9606.ENSP00000332879 (pp) 9606.ENSP00000334329,pp,9606.ENSP00000332879 (pp) 9606.ENSP00000334329,False,pp,0.707,,0.0,0.0,0.0,0.056,0.095,0.0,0.684
159446,9606.ENSP00000332879 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000332879 (pp) 9606.ENSP00000346839,False,pp,0.809,,0.0,0.0,0.0,0.067,0.0,0.0,0.804
158936,9606.ENSP00000225823 (pp) 9606.ENSP00000350786,pp,9606.ENSP00000225823 (pp) 9606.ENSP00000350786,False,pp,0.706,,0.0,0.0,0.0,0.064,0.0,0.0,0.699
159449,9606.ENSP00000334329 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000334329 (pp) 9606.ENSP00000346839,False,pp,0.559,,0.0,0.0,0.0,0.083,0.045,0.0,0.536
158942,9606.ENSP00000226218 (pp) 9606.ENSP00000378131,pp,9606.ENSP00000226218 (pp) 9606.ENSP00000378131,False,pp,0.505,,0.0,0.0,0.0,0.161,0.0,0.0,0.434
159455,9606.ENSP00000334941 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000334941 (pp) 9606.ENSP00000346839,False,pp,0.518,,0.0,0.0,0.0,0.092,0.0,0.0,0.491
