SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
170402,9606.ENSP00000254108 (pp) 9606.ENSP00000405327,pp,9606.ENSP00000254108 (pp) 9606.ENSP00000405327,False,pp,0.752,,0.0,0.0,0.0,0.056,0.0,0.0,0.749
170915,9606.ENSP00000323588 (pp) 9606.ENSP00000495996,pp,9606.ENSP00000323588 (pp) 9606.ENSP00000495996,False,pp,0.705,,0.0,0.0,0.0,0.122,0.132,0.0,0.644
170912,9606.ENSP00000323588 (pp) 9606.ENSP00000360493,pp,9606.ENSP00000323588 (pp) 9606.ENSP00000360493,False,pp,0.693,,0.0,0.0,0.0,0.086,0.292,0.0,0.564
170918,9606.ENSP00000323588 (pp) 9606.ENSP00000328547,pp,9606.ENSP00000323588 (pp) 9606.ENSP00000328547,False,pp,0.766,,0.0,0.0,0.0,0.139,0.0,0.0,0.74
170408,9606.ENSP00000254108 (pp) 9606.ENSP00000313199,pp,9606.ENSP00000254108 (pp) 9606.ENSP00000313199,False,pp,0.938,,0.0,0.0,0.0,0.198,0.789,0.4,0.467
170921,9606.ENSP00000323588 (pp) 9606.ENSP00000330218,pp,9606.ENSP00000323588 (pp) 9606.ENSP00000330218,False,pp,0.771,,0.0,0.0,0.053,0.109,0.51,0.0,0.513
170414,9606.ENSP00000254958 (pp) 9606.ENSP00000357206,pp,9606.ENSP00000254958 (pp) 9606.ENSP00000357206,False,pp,0.524,,0.0,0.0,0.0,0.085,0.091,0.0,0.474
170927,9606.ENSP00000323588 (pp) 9606.ENSP00000335306,pp,9606.ENSP00000323588 (pp) 9606.ENSP00000335306,False,pp,0.787,,0.0,0.0,0.0,0.179,0.0,0.4,0.603
170924,9606.ENSP00000323588 (pp) 9606.ENSP00000487174,pp,9606.ENSP00000323588 (pp) 9606.ENSP00000487174,False,pp,0.783,,0.0,0.0,0.0,0.0,0.294,0.0,0.705
170930,9606.ENSP00000323588 (pp) 9606.ENSP00000331040,pp,9606.ENSP00000323588 (pp) 9606.ENSP00000331040,False,pp,0.797,,0.0,0.0,0.0,0.111,0.063,0.0,0.776
170423,9606.ENSP00000254958 (pp) 9606.ENSP00000323588,pp,9606.ENSP00000254958 (pp) 9606.ENSP00000323588,False,pp,0.701,,0.0,0.0,0.0,0.055,0.304,0.0,0.581
170420,9606.ENSP00000254958 (pp) 9606.ENSP00000302216,pp,9606.ENSP00000254958 (pp) 9606.ENSP00000302216,False,pp,0.606,,0.0,0.0,0.0,0.0,0.077,0.0,0.59
170933,9606.ENSP00000323588 (pp) 9606.ENSP00000481486,pp,9606.ENSP00000323588 (pp) 9606.ENSP00000481486,False,pp,0.801,,0.0,0.0,0.0,0.0,0.8,0.0,0.048
170426,9606.ENSP00000254958 (pp) 9606.ENSP00000355718,pp,9606.ENSP00000254958 (pp) 9606.ENSP00000355718,False,pp,0.804,,0.0,0.0,0.0,0.05,0.0,0.4,0.684
170939,9606.ENSP00000323588 (pp) 9606.ENSP00000366144,pp,9606.ENSP00000323588 (pp) 9606.ENSP00000366144,False,pp,0.874,,0.0,0.0,0.0,0.44,0.762,0.0,0.133
