SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
196180,9606.ENSP00000265753 (pp) 9606.ENSP00000341885,pp,9606.ENSP00000265753 (pp) 9606.ENSP00000341885,False,pp,0.601,,0.0,0.0,0.0,0.401,0.319,0.0,0.101
196693,9606.ENSP00000341885 (pp) 9606.ENSP00000494697,pp,9606.ENSP00000341885 (pp) 9606.ENSP00000494697,False,pp,0.999,,0.111,0.0,0.0,0.991,0.993,0.0,0.554
196186,9606.ENSP00000265753 (pp) 9606.ENSP00000435777,pp,9606.ENSP00000265753 (pp) 9606.ENSP00000435777,False,pp,0.669,,0.0,0.0,0.0,0.256,0.502,0.0,0.179
196696,9606.ENSP00000341885 (pp) 9606.ENSP00000429374,pp,9606.ENSP00000341885 (pp) 9606.ENSP00000429374,False,pp,0.999,,0.111,0.0,0.0,0.991,0.996,0.9,0.832
196702,9606.ENSP00000346839 (pp) 9606.ENSP00000495631,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000495631,False,pp,0.521,,0.0,0.0,0.0,0.0,0.0,0.0,0.521
196189,9606.ENSP00000265753 (pp) 9606.ENSP00000278572,pp,9606.ENSP00000265753 (pp) 9606.ENSP00000278572,False,pp,0.731,,0.0,0.0,0.0,0.336,0.502,0.0,0.251
196195,9606.ENSP00000265753 (pp) 9606.ENSP00000388806,pp,9606.ENSP00000265753 (pp) 9606.ENSP00000388806,False,pp,0.984,,0.0,0.0,0.0,0.169,0.0,0.8,0.914
196192,9606.ENSP00000265753 (pp) 9606.ENSP00000429374,pp,9606.ENSP00000265753 (pp) 9606.ENSP00000429374,False,pp,0.766,,0.0,0.0,0.0,0.466,0.53,0.0,0.143
196705,9606.ENSP00000346839 (pp) 9606.ENSP00000409581,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000409581,False,pp,0.558,,0.0,0.0,0.0,0.042,0.0,0.4,0.293
196711,9606.ENSP00000346839 (pp) 9606.ENSP00000358880,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000358880,False,pp,0.572,,0.0,0.0,0.0,0.0,0.0,0.0,0.572
196714,9606.ENSP00000346839 (pp) 9606.ENSP00000384675,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000384675,False,pp,0.627,,0.0,0.0,0.0,0.053,0.0,0.5,0.276
196201,9606.ENSP00000266718 (pp) 9606.ENSP00000295550,pp,9606.ENSP00000266718 (pp) 9606.ENSP00000295550,False,pp,0.853,,0.0,0.0,0.0,0.471,0.094,0.0,0.719
196207,9606.ENSP00000273153 (pp) 9606.ENSP00000306245,pp,9606.ENSP00000273153 (pp) 9606.ENSP00000306245,False,pp,0.515,,0.0,0.0,0.0,0.401,0.0,0.0,0.223
196204,9606.ENSP00000266718 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000266718 (pp) 9606.ENSP00000346839,False,pp,0.962,,0.0,0.0,0.0,0.472,0.0,0.0,0.931
196717,9606.ENSP00000346839 (pp) 9606.ENSP00000369756,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000369756,False,pp,0.685,,0.0,0.0,0.0,0.049,0.0,0.0,0.683
196723,9606.ENSP00000346839 (pp) 9606.ENSP00000362570,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000362570,False,pp,0.717,,0.0,0.0,0.0,0.0,0.0,0.0,0.717
196726,9606.ENSP00000346839 (pp) 9606.ENSP00000401303,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000401303,False,pp,0.743,,0.0,0.0,0.0,0.08,0.0,0.5,0.487
196213,9606.ENSP00000274242 (pp) 9606.ENSP00000317376,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000317376,False,pp,0.503,,0.052,0.0,0.0,0.298,0.289,0.0,0.074
196219,9606.ENSP00000274242 (pp) 9606.ENSP00000480514,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000480514,False,pp,0.816,,0.0,0.0,0.0,0.049,0.814,0.0,0.0
196729,9606.ENSP00000346839 (pp) 9606.ENSP00000386559,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000386559,False,pp,0.753,,0.0,0.0,0.0,0.0,0.0,0.0,0.753
196222,9606.ENSP00000274242 (pp) 9606.ENSP00000379339,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000379339,False,pp,0.999,,0.0,0.0,0.0,0.999,0.991,0.0,0.599
196735,9606.ENSP00000346839 (pp) 9606.ENSP00000362680,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000362680,False,pp,0.945,,0.0,0.0,0.0,0.042,0.0,0.4,0.912
196732,9606.ENSP00000346839 (pp) 9606.ENSP00000462468,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000462468,False,pp,0.919,,0.0,0.0,0.0,0.072,0.903,0.0,0.171
196738,9606.ENSP00000346839 (pp) 9606.ENSP00000361423,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000361423,False,pp,0.963,,0.0,0.0,0.0,0.078,0.9,0.0,0.634
196225,9606.ENSP00000274242 (pp) 9606.ENSP00000435777,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000435777,False,pp,0.999,,0.0,0.0,0.0,0.977,0.992,0.0,0.434
196231,9606.ENSP00000274242 (pp) 9606.ENSP00000367806,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000367806,False,pp,0.999,,0.042,0.0,0.0,0.958,0.991,0.0,0.458
