SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
200213,9606.ENSP00000184266 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000184266 (pp) 9606.ENSP00000500990,False,pp,0.658,,0.0,0.0,0.0,0.0,0.0,0.65,0.063
200468,9606.ENSP00000281031 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000281031 (pp) 9606.ENSP00000500990,False,pp,0.658,,0.0,0.0,0.0,0.0,0.0,0.65,0.063
200219,9606.ENSP00000184266 (pp) 9606.ENSP00000478766,pp,9606.ENSP00000184266 (pp) 9606.ENSP00000478766,False,pp,0.973,,0.0,0.0,0.0,0.722,0.626,0.744,0.137
200474,9606.ENSP00000281031 (pp) 9606.ENSP00000467262,pp,9606.ENSP00000281031 (pp) 9606.ENSP00000467262,False,pp,0.987,,0.0,0.0,0.0,0.876,0.824,0.0,0.473
200729,9606.ENSP00000418438 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000418438 (pp) 9606.ENSP00000441126,False,pp,0.999,,0.0,0.0,0.0,0.703,0.825,0.967,0.545
200735,9606.ENSP00000419087 (pp) 9606.ENSP00000478766,pp,9606.ENSP00000419087 (pp) 9606.ENSP00000478766,False,pp,0.765,,0.0,0.0,0.0,0.057,0.096,0.744,0.051
200477,9606.ENSP00000281031 (pp) 9606.ENSP00000419087,pp,9606.ENSP00000281031 (pp) 9606.ENSP00000419087,False,pp,0.996,,0.0,0.0,0.0,0.219,0.811,0.944,0.607
200732,9606.ENSP00000419087 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000419087 (pp) 9606.ENSP00000500990,False,pp,0.671,,0.0,0.0,0.0,0.0,0.0,0.65,0.099
200483,9606.ENSP00000281031 (pp) 9606.ENSP00000346196,pp,9606.ENSP00000281031 (pp) 9606.ENSP00000346196,False,pp,0.998,,0.0,0.0,0.0,0.172,0.932,0.944,0.556
200738,9606.ENSP00000419087 (pp) 9606.ENSP00000467262,pp,9606.ENSP00000419087 (pp) 9606.ENSP00000467262,False,pp,0.937,,0.0,0.0,0.0,0.549,0.8,0.0,0.357
200225,9606.ENSP00000184266 (pp) 9606.ENSP00000467262,pp,9606.ENSP00000184266 (pp) 9606.ENSP00000467262,False,pp,0.975,,0.0,0.0,0.0,0.75,0.83,0.0,0.464
200480,9606.ENSP00000281031 (pp) 9606.ENSP00000355206,pp,9606.ENSP00000281031 (pp) 9606.ENSP00000355206,False,pp,0.996,,0.0,0.0,0.0,0.0,0.878,0.944,0.564
200231,9606.ENSP00000184266 (pp) 9606.ENSP00000258424,pp,9606.ENSP00000184266 (pp) 9606.ENSP00000258424,False,pp,0.984,,0.0,0.0,0.0,0.688,0.854,0.0,0.686
200486,9606.ENSP00000281031 (pp) 9606.ENSP00000418438,pp,9606.ENSP00000281031 (pp) 9606.ENSP00000418438,False,pp,0.998,,0.0,0.0,0.0,0.469,0.931,0.944,0.546
200741,9606.ENSP00000419087 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000419087 (pp) 9606.ENSP00000441126,False,pp,0.998,,0.0,0.0,0.0,0.375,0.812,0.967,0.721
200747,9606.ENSP00000426809 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000426809 (pp) 9606.ENSP00000467661,False,pp,0.536,,0.0,0.0,0.0,0.0,0.0,0.0,0.536
200489,9606.ENSP00000281031 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000281031 (pp) 9606.ENSP00000458770,False,pp,0.999,,0.0,0.0,0.0,0.622,0.966,0.944,0.474
200744,9606.ENSP00000419087 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000419087 (pp) 9606.ENSP00000458770,False,pp,0.999,,0.0,0.0,0.0,0.278,0.994,0.967,0.807
200495,9606.ENSP00000281031 (pp) 9606.ENSP00000369176,pp,9606.ENSP00000281031 (pp) 9606.ENSP00000369176,False,pp,0.999,,0.0,0.0,0.0,0.847,0.948,0.944,0.743
200237,9606.ENSP00000184266 (pp) 9606.ENSP00000317780,pp,9606.ENSP00000184266 (pp) 9606.ENSP00000317780,False,pp,0.988,,0.0,0.0,0.0,0.854,0.853,0.0,0.499
200492,9606.ENSP00000281031 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000281031 (pp) 9606.ENSP00000441126,False,pp,0.999,,0.0,0.0,0.0,0.29,0.914,0.944,0.836
200243,9606.ENSP00000184266 (pp) 9606.ENSP00000355206,pp,9606.ENSP00000184266 (pp) 9606.ENSP00000355206,False,pp,0.997,,0.0,0.0,0.0,0.11,0.894,0.967,0.212
200756,9606.ENSP00000429601 (pp) 9606.ENSP00000430024,pp,9606.ENSP00000429601 (pp) 9606.ENSP00000430024,False,pp,0.607,,0.0,0.0,0.051,0.049,0.592,0.0,0.06
200762,9606.ENSP00000430269 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000430269 (pp) 9606.ENSP00000458770,False,pp,0.663,,0.118,0.0,0.0,0.089,0.303,0.22,0.348
200249,9606.ENSP00000184266 (pp) 9606.ENSP00000281031,pp,9606.ENSP00000184266 (pp) 9606.ENSP00000281031,False,pp,0.999,,0.0,0.0,0.0,0.854,0.961,0.944,0.686
200504,9606.ENSP00000287152 (pp) 9606.ENSP00000301332,pp,9606.ENSP00000287152 (pp) 9606.ENSP00000301332,False,pp,0.609,,0.0,0.0,0.0,0.067,0.0,0.54,0.162
200252,9606.ENSP00000184266 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000184266 (pp) 9606.ENSP00000458770,False,pp,0.999,,0.0,0.0,0.0,0.727,0.991,0.967,0.545
200771,9606.ENSP00000431885 (pp) 9606.ENSP00000450565,pp,9606.ENSP00000431885 (pp) 9606.ENSP00000450565,False,pp,0.857,,0.0,0.0,0.0,0.075,0.048,0.65,0.591
200258,9606.ENSP00000184266 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000184266 (pp) 9606.ENSP00000441126,False,pp,0.999,,0.0,0.0,0.0,0.725,0.825,0.967,0.557
200513,9606.ENSP00000289013 (pp) 9606.ENSP00000343325,pp,9606.ENSP00000289013 (pp) 9606.ENSP00000343325,False,pp,0.877,,0.0,0.0,0.0,0.079,0.0,0.0,0.872
200774,9606.ENSP00000441126 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000441126 (pp) 9606.ENSP00000500990,False,pp,0.65,,0.0,0.0,0.0,0.0,0.0,0.65,0.0
200522,9606.ENSP00000293879 (pp) 9606.ENSP00000421801,pp,9606.ENSP00000293879 (pp) 9606.ENSP00000421801,False,pp,0.868,,0.0,0.0,0.0,0.061,0.855,0.0,0.112
200777,9606.ENSP00000441126 (pp) 9606.ENSP00000478766,pp,9606.ENSP00000441126 (pp) 9606.ENSP00000478766,False,pp,0.833,,0.0,0.0,0.0,0.244,0.178,0.744,0.076
200264,9606.ENSP00000184266 (pp) 9606.ENSP00000419087,pp,9606.ENSP00000184266 (pp) 9606.ENSP00000419087,False,pp,0.999,,0.0,0.0,0.0,0.404,0.812,0.967,0.973
200783,9606.ENSP00000441126 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000441126 (pp) 9606.ENSP00000458770,False,pp,0.999,,0.0,0.0,0.0,0.444,0.991,0.967,0.568
200270,9606.ENSP00000184266 (pp) 9606.ENSP00000418438,pp,9606.ENSP00000184266 (pp) 9606.ENSP00000418438,False,pp,0.999,,0.0,0.0,0.0,0.544,0.912,0.967,0.675
200780,9606.ENSP00000441126 (pp) 9606.ENSP00000467262,pp,9606.ENSP00000441126 (pp) 9606.ENSP00000467262,False,pp,0.972,,0.0,0.0,0.0,0.713,0.811,0.0,0.54
200786,9606.ENSP00000458770 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000458770 (pp) 9606.ENSP00000500990,False,pp,0.679,,0.0,0.0,0.0,0.0,0.0,0.65,0.123
200528,9606.ENSP00000306884 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000306884 (pp) 9606.ENSP00000346839,False,pp,0.604,,0.0,0.0,0.0,0.042,0.0,0.0,0.604
200789,9606.ENSP00000458770 (pp) 9606.ENSP00000467262,pp,9606.ENSP00000458770 (pp) 9606.ENSP00000467262,False,pp,0.929,,0.0,0.0,0.0,0.383,0.844,0.0,0.324
200276,9606.ENSP00000184266 (pp) 9606.ENSP00000369176,pp,9606.ENSP00000184266 (pp) 9606.ENSP00000369176,False,pp,0.999,,0.0,0.0,0.0,0.919,0.894,0.967,0.889
200795,9606.ENSP00000467262 (pp) 9606.ENSP00000478766,pp,9606.ENSP00000467262 (pp) 9606.ENSP00000478766,False,pp,0.876,,0.0,0.0,0.0,0.83,0.16,0.0,0.204
200282,9606.ENSP00000184266 (pp) 9606.ENSP00000346196,pp,9606.ENSP00000184266 (pp) 9606.ENSP00000346196,False,pp,0.999,,0.0,0.0,0.0,0.173,0.943,0.967,0.599
200537,9606.ENSP00000311344 (pp) 9606.ENSP00000368166,pp,9606.ENSP00000311344 (pp) 9606.ENSP00000368166,False,pp,0.524,,0.0,0.0,0.0,0.0,0.0,0.5,0.088
200792,9606.ENSP00000458770 (pp) 9606.ENSP00000478766,pp,9606.ENSP00000458770 (pp) 9606.ENSP00000478766,False,pp,0.984,,0.0,0.0,0.0,0.594,0.841,0.744,0.16
200285,9606.ENSP00000215375 (pp) 9606.ENSP00000355206,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000355206,False,pp,0.531,,0.231,0.0,0.0,0.068,0.0,0.0,0.398
200540,9606.ENSP00000312535 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000312535 (pp) 9606.ENSP00000346839,False,pp,0.601,,0.0,0.0,0.0,0.0,0.0,0.0,0.601
200291,9606.ENSP00000215375 (pp) 9606.ENSP00000478766,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000478766,False,pp,0.578,,0.0,0.0,0.0,0.554,0.085,0.0,0.05
200546,9606.ENSP00000314724 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000314724 (pp) 9606.ENSP00000346839,False,pp,0.584,,0.0,0.0,0.0,0.085,0.0,0.5,0.164
200288,9606.ENSP00000215375 (pp) 9606.ENSP00000346196,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000346196,False,pp,0.538,,0.0,0.0,0.0,0.259,0.095,0.0,0.366
200294,9606.ENSP00000215375 (pp) 9606.ENSP00000418438,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000418438,False,pp,0.755,,0.0,0.0,0.0,0.541,0.0,0.0,0.488
200549,9606.ENSP00000317780 (pp) 9606.ENSP00000478766,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000478766,False,pp,0.774,,0.0,0.0,0.0,0.688,0.259,0.0,0.102
200555,9606.ENSP00000317780 (pp) 9606.ENSP00000419087,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000419087,False,pp,0.884,,0.0,0.0,0.0,0.184,0.8,0.0,0.348
200297,9606.ENSP00000215375 (pp) 9606.ENSP00000281031,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000281031,False,pp,0.755,,0.0,0.0,0.0,0.635,0.085,0.0,0.327
200552,9606.ENSP00000317780 (pp) 9606.ENSP00000355206,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000355206,False,pp,0.871,,0.0,0.0,0.0,0.079,0.83,0.0,0.246
200303,9606.ENSP00000215375 (pp) 9606.ENSP00000467262,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000467262,False,pp,0.922,,0.0,0.0,0.0,0.838,0.0,0.0,0.541
200558,9606.ENSP00000317780 (pp) 9606.ENSP00000418438,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000418438,False,pp,0.911,,0.0,0.0,0.0,0.237,0.83,0.0,0.373
200300,9606.ENSP00000215375 (pp) 9606.ENSP00000369176,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000369176,False,pp,0.887,,0.0,0.0,0.0,0.847,0.151,0.0,0.203
200306,9606.ENSP00000215375 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000458770,False,pp,0.924,,0.057,0.0,0.0,0.835,0.0,0.0,0.554
200561,9606.ENSP00000317780 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000441126,False,pp,0.916,,0.0,0.0,0.0,0.397,0.811,0.0,0.323
200567,9606.ENSP00000317780 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000458770,False,pp,0.986,,0.0,0.0,0.0,0.817,0.859,0.0,0.519
200309,9606.ENSP00000215375 (pp) 9606.ENSP00000258424,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000258424,False,pp,0.975,,0.0,0.0,0.0,0.929,0.091,0.0,0.647
200564,9606.ENSP00000317780 (pp) 9606.ENSP00000346196,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000346196,False,pp,0.926,,0.0,0.0,0.0,0.416,0.812,0.0,0.385
200570,9606.ENSP00000317780 (pp) 9606.ENSP00000369176,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000369176,False,pp,0.994,,0.0,0.0,0.0,0.932,0.856,0.0,0.519
200312,9606.ENSP00000215375 (pp) 9606.ENSP00000317780,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000317780,False,pp,0.98,,0.0,0.0,0.0,0.929,0.246,0.0,0.663
200573,9606.ENSP00000317780 (pp) 9606.ENSP00000467262,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000467262,False,pp,0.998,,0.0,0.0,0.0,0.922,0.923,0.54,0.52
200321,9606.ENSP00000230361 (pp) 9606.ENSP00000230381,pp,9606.ENSP00000230361 (pp) 9606.ENSP00000230381,False,pp,0.72,,0.0,0.0,0.0,0.111,0.0,0.0,0.698
200327,9606.ENSP00000230361 (pp) 9606.ENSP00000262340,pp,9606.ENSP00000230361 (pp) 9606.ENSP00000262340,False,pp,0.737,,0.0,0.0,0.0,0.086,0.0,0.0,0.725
200582,9606.ENSP00000341442 (pp) 9606.ENSP00000445786,pp,9606.ENSP00000341442 (pp) 9606.ENSP00000445786,False,pp,0.699,,0.0,0.0,0.0,0.523,0.0,0.0,0.395
200585,9606.ENSP00000342793 (pp) 9606.ENSP00000343325,pp,9606.ENSP00000342793 (pp) 9606.ENSP00000343325,False,pp,0.643,,0.0,0.0,0.0,0.1,0.292,0.0,0.485
200591,9606.ENSP00000346196 (pp) 9606.ENSP00000381231,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000381231,False,pp,0.505,,0.0,0.0,0.0,0.061,0.0,0.0,0.495
200333,9606.ENSP00000230361 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000230361 (pp) 9606.ENSP00000467661,False,pp,0.884,,0.0,0.0,0.0,0.049,0.0,0.0,0.884
200336,9606.ENSP00000230381 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000467661,False,pp,0.67,,0.0,0.0,0.0,0.049,0.0,0.0,0.668
200342,9606.ENSP00000230381 (pp) 9606.ENSP00000426809,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000426809,False,pp,0.67,,0.0,0.0,0.0,0.053,0.0,0.0,0.666
200597,9606.ENSP00000346196 (pp) 9606.ENSP00000485527,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000485527,False,pp,0.541,,0.0,0.0,0.0,0.0,0.0,0.0,0.541
200603,9606.ENSP00000346196 (pp) 9606.ENSP00000478766,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000478766,False,pp,0.881,,0.0,0.0,0.0,0.137,0.418,0.744,0.183
200345,9606.ENSP00000230381 (pp) 9606.ENSP00000262340,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000262340,False,pp,0.796,,0.0,0.0,0.0,0.0,0.0,0.0,0.796
200600,9606.ENSP00000346196 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000500990,False,pp,0.65,,0.0,0.0,0.0,0.0,0.0,0.65,0.0
200606,9606.ENSP00000346196 (pp) 9606.ENSP00000467262,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000467262,False,pp,0.945,,0.0,0.0,0.0,0.618,0.812,0.0,0.294
200354,9606.ENSP00000237014 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000237014 (pp) 9606.ENSP00000346839,False,pp,0.627,,0.0,0.0,0.0,0.049,0.0,0.0,0.623
200609,9606.ENSP00000346196 (pp) 9606.ENSP00000355206,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000355206,False,pp,0.997,,0.0,0.0,0.0,0.0,0.894,0.967,0.282
200615,9606.ENSP00000346196 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000441126,False,pp,0.999,,0.0,0.0,0.0,0.589,0.825,0.967,0.846
200357,9606.ENSP00000237014 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000237014 (pp) 9606.ENSP00000500990,False,pp,0.753,,0.0,0.0,0.0,0.064,0.0,0.4,0.597
200612,9606.ENSP00000346196 (pp) 9606.ENSP00000419087,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000419087,False,pp,0.998,,0.0,0.0,0.0,0.206,0.897,0.967,0.384
200618,9606.ENSP00000346196 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000458770,False,pp,0.999,,0.0,0.0,0.0,0.124,0.992,0.967,0.536
200366,9606.ENSP00000248668 (pp) 9606.ENSP00000312535,pp,9606.ENSP00000248668 (pp) 9606.ENSP00000312535,False,pp,0.546,,0.0,0.0,0.07,0.08,0.163,0.4,0.106
200621,9606.ENSP00000346196 (pp) 9606.ENSP00000369176,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000369176,False,pp,0.999,,0.0,0.0,0.0,0.219,0.946,0.967,0.552
200627,9606.ENSP00000346839 (pp) 9606.ENSP00000426809,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000426809,False,pp,0.712,,0.0,0.0,0.0,0.0,0.0,0.0,0.712
200369,9606.ENSP00000248668 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000248668 (pp) 9606.ENSP00000346839,False,pp,0.589,,0.0,0.0,0.0,0.0,0.0,0.0,0.589
200624,9606.ENSP00000346196 (pp) 9606.ENSP00000418438,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000418438,False,pp,0.999,,0.0,0.0,0.0,0.629,0.938,0.967,0.59
200375,9606.ENSP00000258424 (pp) 9606.ENSP00000355206,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000355206,False,pp,0.9,,0.0,0.0,0.0,0.081,0.844,0.0,0.363
200372,9606.ENSP00000258424 (pp) 9606.ENSP00000478766,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000478766,False,pp,0.604,,0.0,0.0,0.0,0.382,0.295,0.0,0.165
200378,9606.ENSP00000258424 (pp) 9606.ENSP00000346196,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000346196,False,pp,0.916,,0.0,0.0,0.0,0.273,0.817,0.0,0.419
200639,9606.ENSP00000349486 (pp) 9606.ENSP00000368166,pp,9606.ENSP00000349486 (pp) 9606.ENSP00000368166,False,pp,0.818,,0.0,0.0,0.0,0.231,0.05,0.0,0.77
200381,9606.ENSP00000258424 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000441126,False,pp,0.933,,0.0,0.0,0.0,0.451,0.811,0.0,0.411
200636,9606.ENSP00000349486 (pp) 9606.ENSP00000420525,pp,9606.ENSP00000349486 (pp) 9606.ENSP00000420525,False,pp,0.554,,0.0,0.0,0.0,0.057,0.046,0.102,0.513
200387,9606.ENSP00000258424 (pp) 9606.ENSP00000418438,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000418438,False,pp,0.961,,0.0,0.0,0.0,0.598,0.844,0.0,0.438
200384,9606.ENSP00000258424 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000458770,False,pp,0.944,,0.0,0.0,0.0,0.374,0.864,0.0,0.399
200390,9606.ENSP00000258424 (pp) 9606.ENSP00000419087,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000419087,False,pp,0.969,,0.0,0.0,0.0,0.779,0.8,0.0,0.37
200651,9606.ENSP00000355206 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000500990,False,pp,0.676,,0.0,0.0,0.0,0.0,0.0,0.65,0.112
200393,9606.ENSP00000258424 (pp) 9606.ENSP00000281031,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000281031,False,pp,0.972,,0.0,0.0,0.0,0.657,0.852,0.0,0.505
200648,9606.ENSP00000352167 (pp) 9606.ENSP00000411124,pp,9606.ENSP00000352167 (pp) 9606.ENSP00000411124,False,pp,0.618,,0.0,0.0,0.0,0.049,0.0,0.0,0.614
200399,9606.ENSP00000258424 (pp) 9606.ENSP00000467262,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000467262,False,pp,0.999,,0.0,0.0,0.0,0.999,0.972,0.54,0.64
200654,9606.ENSP00000355206 (pp) 9606.ENSP00000467262,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000467262,False,pp,0.85,,0.0,0.0,0.0,0.0,0.83,0.0,0.156
200396,9606.ENSP00000258424 (pp) 9606.ENSP00000369176,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000369176,False,pp,0.977,,0.0,0.0,0.0,0.7,0.856,0.0,0.519
200402,9606.ENSP00000258424 (pp) 9606.ENSP00000317780,pp,9606.ENSP00000258424 (pp) 9606.ENSP00000317780,False,pp,0.999,,0.0,0.0,0.0,0.978,0.995,0.959,0.987
200657,9606.ENSP00000355206 (pp) 9606.ENSP00000478766,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000478766,False,pp,0.852,,0.0,0.0,0.0,0.0,0.418,0.744,0.09
200663,9606.ENSP00000355206 (pp) 9606.ENSP00000369176,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000369176,False,pp,0.997,,0.0,0.0,0.0,0.0,0.894,0.967,0.404
200660,9606.ENSP00000355206 (pp) 9606.ENSP00000419087,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000419087,False,pp,0.994,,0.0,0.0,0.0,0.0,0.812,0.967,0.213
200411,9606.ENSP00000262340 (pp) 9606.ENSP00000426809,pp,9606.ENSP00000262340 (pp) 9606.ENSP00000426809,False,pp,0.507,,0.0,0.0,0.0,0.0,0.0,0.0,0.507
200666,9606.ENSP00000355206 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000441126,False,pp,0.997,,0.0,0.0,0.0,0.0,0.825,0.967,0.556
200408,9606.ENSP00000262304 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000262304 (pp) 9606.ENSP00000346839,False,pp,0.629,,0.0,0.0,0.0,0.0,0.292,0.0,0.498
200669,9606.ENSP00000355206 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000458770,False,pp,0.999,,0.0,0.0,0.0,0.105,0.991,0.967,0.304
200417,9606.ENSP00000262340 (pp) 9606.ENSP00000263321,pp,9606.ENSP00000262340 (pp) 9606.ENSP00000263321,False,pp,0.575,,0.0,0.0,0.0,0.075,0.0,0.0,0.559
200672,9606.ENSP00000355206 (pp) 9606.ENSP00000418438,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000418438,False,pp,0.999,,0.0,0.0,0.0,0.0,0.959,0.967,0.564
200678,9606.ENSP00000359864 (pp) 9606.ENSP00000416741,pp,9606.ENSP00000359864 (pp) 9606.ENSP00000416741,False,pp,0.597,,0.0,0.0,0.0,0.0,0.0,0.4,0.357
200420,9606.ENSP00000262340 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000262340 (pp) 9606.ENSP00000467661,False,pp,0.754,,0.0,0.0,0.0,0.0,0.0,0.0,0.754
200426,9606.ENSP00000262768 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000262768 (pp) 9606.ENSP00000346839,False,pp,0.713,,0.0,0.0,0.0,0.126,0.16,0.0,0.64
200681,9606.ENSP00000369176 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000369176 (pp) 9606.ENSP00000500990,False,pp,0.854,,0.0,0.0,0.0,0.042,0.295,0.65,0.455
200687,9606.ENSP00000369176 (pp) 9606.ENSP00000478766,pp,9606.ENSP00000369176 (pp) 9606.ENSP00000478766,False,pp,0.963,,0.0,0.0,0.0,0.717,0.498,0.744,0.115
200684,9606.ENSP00000369176 (pp) 9606.ENSP00000467262,pp,9606.ENSP00000369176 (pp) 9606.ENSP00000467262,False,pp,0.963,,0.0,0.0,0.0,0.637,0.83,0.0,0.447
200435,9606.ENSP00000264039 (pp) 9606.ENSP00000416741,pp,9606.ENSP00000264039 (pp) 9606.ENSP00000416741,False,pp,0.554,,0.0,0.0,0.0,0.0,0.0,0.4,0.287
200690,9606.ENSP00000369176 (pp) 9606.ENSP00000419087,pp,9606.ENSP00000369176 (pp) 9606.ENSP00000419087,False,pp,0.997,,0.0,0.0,0.0,0.236,0.812,0.967,0.507
200177,9606.ENSP00000040877 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000040877 (pp) 9606.ENSP00000458770,False,pp,0.531,,0.0,0.0,0.0,0.047,0.497,0.0,0.102
