SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
176643,9606.ENSP00000242208 (pp) 9606.ENSP00000304408,pp,9606.ENSP00000242208 (pp) 9606.ENSP00000304408,False,pp,0.585,,0.0,0.0,0.0,0.101,0.067,0.0,0.545
177153,9606.ENSP00000304408 (pp) 9606.ENSP00000359603,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000359603,False,pp,0.506,,0.0,0.0,0.117,0.054,0.0,0.4,0.131
176646,9606.ENSP00000242208 (pp) 9606.ENSP00000297268,pp,9606.ENSP00000242208 (pp) 9606.ENSP00000297268,False,pp,0.599,,0.0,0.0,0.0,0.124,0.067,0.0,0.548
177159,9606.ENSP00000304408 (pp) 9606.ENSP00000355896,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000355896,False,pp,0.608,,0.0,0.0,0.0,0.086,0.067,0.0,0.577
177156,9606.ENSP00000304408 (pp) 9606.ENSP00000416330,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000416330,False,pp,0.531,,0.0,0.0,0.0,0.22,0.068,0.0,0.407
177162,9606.ENSP00000304408 (pp) 9606.ENSP00000379140,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000379140,False,pp,0.739,,0.0,0.0,0.0,0.377,0.0,0.0,0.598
176649,9606.ENSP00000242208 (pp) 9606.ENSP00000355751,pp,9606.ENSP00000242208 (pp) 9606.ENSP00000355751,False,pp,0.668,,0.0,0.0,0.0,0.14,0.045,0.0,0.629
177165,9606.ENSP00000304408 (pp) 9606.ENSP00000355751,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000355751,False,pp,0.804,,0.0,0.0,0.0,0.347,0.099,0.0,0.693
176658,9606.ENSP00000244537 (pp) 9606.ENSP00000482546,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000482546,False,pp,0.561,,0.0,0.0,0.0,0.067,0.06,0.5,0.116
177171,9606.ENSP00000304408 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000346839,False,pp,0.928,,0.0,0.0,0.0,0.447,0.05,0.0,0.874
177168,9606.ENSP00000304408 (pp) 9606.ENSP00000351807,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000351807,False,pp,0.872,,0.0,0.0,0.0,0.187,0.0,0.0,0.85
177174,9606.ENSP00000318650 (pp) 9606.ENSP00000498748,pp,9606.ENSP00000318650 (pp) 9606.ENSP00000498748,False,pp,0.908,,0.0,0.0,0.063,0.074,0.0,0.9,0.066
176664,9606.ENSP00000244537 (pp) 9606.ENSP00000244573,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000244573,False,pp,0.578,,0.0,0.0,0.0,0.188,0.278,0.0,0.337
177177,9606.ENSP00000321797 (pp) 9606.ENSP00000330218,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000330218,False,pp,0.506,,0.0,0.0,0.0,0.074,0.0,0.0,0.488
176670,9606.ENSP00000244537 (pp) 9606.ENSP00000394417,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000394417,False,pp,0.675,,0.0,0.0,0.0,0.083,0.331,0.4,0.222
177183,9606.ENSP00000321797 (pp) 9606.ENSP00000375921,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000375921,False,pp,0.552,,0.0,0.0,0.0,0.106,0.0,0.0,0.519
177180,9606.ENSP00000321797 (pp) 9606.ENSP00000344479,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000344479,False,pp,0.507,,0.0,0.0,0.0,0.0,0.0,0.0,0.507
176676,9606.ENSP00000244537 (pp) 9606.ENSP00000484658,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000484658,False,pp,0.99,,0.0,0.069,0.0,0.331,0.915,0.0,0.832
177189,9606.ENSP00000321797 (pp) 9606.ENSP00000332879,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000332879,False,pp,0.557,,0.0,0.0,0.0,0.0,0.0,0.5,0.152
176682,9606.ENSP00000244537 (pp) 9606.ENSP00000482674,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000482674,False,pp,0.996,,0.0,0.06,0.0,0.585,0.956,0.4,0.747
177195,9606.ENSP00000321797 (pp) 9606.ENSP00000340226,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000340226,False,pp,0.621,,0.0,0.0,0.0,0.0,0.0,0.0,0.621
177192,9606.ENSP00000321797 (pp) 9606.ENSP00000379140,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000379140,False,pp,0.614,,0.0,0.0,0.0,0.0,0.0,0.0,0.614
177198,9606.ENSP00000321797 (pp) 9606.ENSP00000357206,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000357206,False,pp,0.621,,0.0,0.0,0.0,0.0,0.045,0.0,0.62
176685,9606.ENSP00000244573 (pp) 9606.ENSP00000482674,pp,9606.ENSP00000244573 (pp) 9606.ENSP00000482674,False,pp,0.618,,0.0,0.005,0.0,0.194,0.116,0.0,0.506
