SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
192035,9606.ENSP00000311430 (pp) 9606.ENSP00000354580,pp,9606.ENSP00000311430 (pp) 9606.ENSP00000354580,False,pp,0.971,,0.0,0.0,0.0,0.822,0.782,0.0,0.314
192032,9606.ENSP00000311430 (pp) 9606.ENSP00000317376,pp,9606.ENSP00000311430 (pp) 9606.ENSP00000317376,False,pp,0.852,,0.091,0.0,0.0,0.601,0.55,0.0,0.204
191777,9606.ENSP00000251020 (pp) 9606.ENSP00000483562,pp,9606.ENSP00000251020 (pp) 9606.ENSP00000483562,False,pp,0.668,,0.0,0.0,0.0,0.109,0.54,0.0,0.255
192038,9606.ENSP00000311430 (pp) 9606.ENSP00000494697,pp,9606.ENSP00000311430 (pp) 9606.ENSP00000494697,False,pp,0.999,,0.102,0.0,0.0,0.99,0.994,0.0,0.797
191786,9606.ENSP00000258739 (pp) 9606.ENSP00000381293,pp,9606.ENSP00000258739 (pp) 9606.ENSP00000381293,False,pp,0.589,,0.0,0.0,0.0,0.105,0.0,0.5,0.156
192041,9606.ENSP00000312158 (pp) 9606.ENSP00000386559,pp,9606.ENSP00000312158 (pp) 9606.ENSP00000386559,False,pp,0.514,,0.0,0.0,0.0,0.047,0.0,0.0,0.511
192047,9606.ENSP00000312709 (pp) 9606.ENSP00000377969,pp,9606.ENSP00000312709 (pp) 9606.ENSP00000377969,False,pp,0.996,,0.0,0.0,0.0,0.049,0.8,0.9,0.856
191792,9606.ENSP00000258739 (pp) 9606.ENSP00000402346,pp,9606.ENSP00000258739 (pp) 9606.ENSP00000402346,False,pp,0.604,,0.0,0.0,0.0,0.049,0.0,0.5,0.234
191798,9606.ENSP00000262768 (pp) 9606.ENSP00000362680,pp,9606.ENSP00000262768 (pp) 9606.ENSP00000362680,False,pp,0.595,,0.0,0.0,0.0,0.055,0.045,0.0,0.588
192053,9606.ENSP00000314724 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000314724 (pp) 9606.ENSP00000346839,False,pp,0.584,,0.0,0.0,0.0,0.085,0.0,0.5,0.164
192059,9606.ENSP00000317376 (pp) 9606.ENSP00000338057,pp,9606.ENSP00000317376 (pp) 9606.ENSP00000338057,False,pp,0.971,,0.0,0.0,0.0,0.206,0.962,0.0,0.116
192056,9606.ENSP00000317376 (pp) 9606.ENSP00000494697,pp,9606.ENSP00000317376 (pp) 9606.ENSP00000494697,False,pp,0.91,,0.102,0.0,0.0,0.661,0.659,0.0,0.24
191801,9606.ENSP00000262768 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000262768 (pp) 9606.ENSP00000346839,False,pp,0.713,,0.0,0.0,0.0,0.126,0.16,0.0,0.64
192062,9606.ENSP00000317376 (pp) 9606.ENSP00000354580,pp,9606.ENSP00000317376 (pp) 9606.ENSP00000354580,False,pp,0.997,,0.042,0.0,0.0,0.828,0.958,0.0,0.651
191810,9606.ENSP00000265069 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000265069 (pp) 9606.ENSP00000451291,False,pp,0.567,,0.0,0.0,0.0,0.149,0.458,0.0,0.137
192068,9606.ENSP00000321951 (pp) 9606.ENSP00000350364,pp,9606.ENSP00000321951 (pp) 9606.ENSP00000350364,False,pp,0.69,,0.0,0.0,0.0,0.109,0.0,0.0,0.667
191813,9606.ENSP00000265753 (pp) 9606.ENSP00000311430,pp,9606.ENSP00000265753 (pp) 9606.ENSP00000311430,False,pp,0.6,,0.0,0.0,0.0,0.473,0.19,0.0,0.137
191816,9606.ENSP00000265753 (pp) 9606.ENSP00000388806,pp,9606.ENSP00000265753 (pp) 9606.ENSP00000388806,False,pp,0.984,,0.0,0.0,0.0,0.169,0.0,0.8,0.914
191822,9606.ENSP00000266718 (pp) 9606.ENSP00000295550,pp,9606.ENSP00000266718 (pp) 9606.ENSP00000295550,False,pp,0.853,,0.0,0.0,0.0,0.471,0.094,0.0,0.719
192077,9606.ENSP00000329668 (pp) 9606.ENSP00000364995,pp,9606.ENSP00000329668 (pp) 9606.ENSP00000364995,False,pp,0.526,,0.0,0.0,0.061,0.047,0.479,0.0,0.103
192083,9606.ENSP00000329668 (pp) 9606.ENSP00000362680,pp,9606.ENSP00000329668 (pp) 9606.ENSP00000362680,False,pp,0.929,,0.0,0.0,0.0,0.0,0.073,0.9,0.304
192080,9606.ENSP00000329668 (pp) 9606.ENSP00000361423,pp,9606.ENSP00000329668 (pp) 9606.ENSP00000361423,False,pp,0.905,,0.0,0.0,0.0,0.0,0.073,0.9,0.059
191825,9606.ENSP00000266718 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000266718 (pp) 9606.ENSP00000346839,False,pp,0.962,,0.0,0.0,0.0,0.472,0.0,0.0,0.931
191828,9606.ENSP00000273153 (pp) 9606.ENSP00000306245,pp,9606.ENSP00000273153 (pp) 9606.ENSP00000306245,False,pp,0.515,,0.0,0.0,0.0,0.401,0.0,0.0,0.223
191834,9606.ENSP00000274242 (pp) 9606.ENSP00000317376,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000317376,False,pp,0.503,,0.052,0.0,0.0,0.298,0.289,0.0,0.074
192089,9606.ENSP00000332879 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000332879 (pp) 9606.ENSP00000346839,False,pp,0.809,,0.0,0.0,0.0,0.067,0.0,0.0,0.804
192095,9606.ENSP00000338057 (pp) 9606.ENSP00000354580,pp,9606.ENSP00000338057 (pp) 9606.ENSP00000354580,False,pp,0.934,,0.0,0.0,0.0,0.241,0.916,0.0,0.0
192092,9606.ENSP00000338057 (pp) 9606.ENSP00000494697,pp,9606.ENSP00000338057 (pp) 9606.ENSP00000494697,False,pp,0.552,,0.0,0.0,0.0,0.087,0.51,0.0,0.08
191843,9606.ENSP00000274242 (pp) 9606.ENSP00000494697,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000494697,False,pp,0.999,,0.0,0.0,0.0,0.945,0.991,0.0,0.519
191840,9606.ENSP00000274242 (pp) 9606.ENSP00000480514,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000480514,False,pp,0.816,,0.0,0.0,0.0,0.049,0.814,0.0,0.0
191585,9606.ENSP00000200181 (pp) 9606.ENSP00000295550,pp,9606.ENSP00000200181 (pp) 9606.ENSP00000295550,False,pp,0.754,,0.0,0.0,0.0,0.046,0.051,0.65,0.315
191846,9606.ENSP00000274242 (pp) 9606.ENSP00000311430,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000311430,False,pp,0.999,,0.042,0.0,0.0,0.939,0.991,0.0,0.523
192101,9606.ENSP00000346839 (pp) 9606.ENSP00000495631,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000495631,False,pp,0.521,,0.0,0.0,0.0,0.0,0.0,0.0,0.521
192104,9606.ENSP00000346839 (pp) 9606.ENSP00000409581,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000409581,False,pp,0.558,,0.0,0.0,0.0,0.042,0.0,0.4,0.293
192110,9606.ENSP00000346839 (pp) 9606.ENSP00000358880,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000358880,False,pp,0.572,,0.0,0.0,0.0,0.0,0.0,0.0,0.572
191855,9606.ENSP00000275364 (pp) 9606.ENSP00000492612,pp,9606.ENSP00000275364 (pp) 9606.ENSP00000492612,False,pp,0.667,,0.0,0.0,0.0,0.0,0.259,0.54,0.102
191852,9606.ENSP00000275364 (pp) 9606.ENSP00000409581,pp,9606.ENSP00000275364 (pp) 9606.ENSP00000409581,False,pp,0.659,,0.0,0.0,0.0,0.067,0.0,0.0,0.649
191858,9606.ENSP00000275364 (pp) 9606.ENSP00000294117,pp,9606.ENSP00000275364 (pp) 9606.ENSP00000294117,False,pp,0.702,,0.0,0.0,0.0,0.055,0.259,0.54,0.185
192116,9606.ENSP00000346839 (pp) 9606.ENSP00000369756,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000369756,False,pp,0.685,,0.0,0.0,0.0,0.049,0.0,0.0,0.683
191861,9606.ENSP00000275364 (pp) 9606.ENSP00000451030,pp,9606.ENSP00000275364 (pp) 9606.ENSP00000451030,False,pp,0.733,,0.0,0.0,0.0,0.091,0.288,0.0,0.62
192122,9606.ENSP00000346839 (pp) 9606.ENSP00000362570,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000362570,False,pp,0.717,,0.0,0.0,0.0,0.0,0.0,0.0,0.717
191864,9606.ENSP00000275364 (pp) 9606.ENSP00000362680,pp,9606.ENSP00000275364 (pp) 9606.ENSP00000362680,False,pp,0.797,,0.0,0.0,0.0,0.074,0.088,0.0,0.779
191870,9606.ENSP00000289316 (pp) 9606.ENSP00000306245,pp,9606.ENSP00000289316 (pp) 9606.ENSP00000306245,False,pp,0.599,,0.0,0.0,0.0,0.067,0.072,0.5,0.184
191612,9606.ENSP00000200181 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000200181 (pp) 9606.ENSP00000346839,False,pp,0.764,,0.0,0.0,0.0,0.0,0.0,0.65,0.355
192125,9606.ENSP00000346839 (pp) 9606.ENSP00000386559,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000386559,False,pp,0.753,,0.0,0.0,0.0,0.0,0.0,0.0,0.753
191618,9606.ENSP00000200181 (pp) 9606.ENSP00000362680,pp,9606.ENSP00000200181 (pp) 9606.ENSP00000362680,False,pp,0.948,,0.0,0.0,0.0,0.074,0.052,0.9,0.485
192131,9606.ENSP00000346839 (pp) 9606.ENSP00000462468,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000462468,False,pp,0.919,,0.0,0.0,0.0,0.072,0.903,0.0,0.171
192134,9606.ENSP00000346839 (pp) 9606.ENSP00000362680,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000362680,False,pp,0.945,,0.0,0.0,0.0,0.042,0.0,0.4,0.912
191879,9606.ENSP00000289361 (pp) 9606.ENSP00000312158,pp,9606.ENSP00000289361 (pp) 9606.ENSP00000312158,False,pp,0.536,,0.0,0.0,0.068,0.193,0.0,0.0,0.433
191627,9606.ENSP00000215631 (pp) 9606.ENSP00000306245,pp,9606.ENSP00000215631 (pp) 9606.ENSP00000306245,False,pp,0.627,,0.0,0.0,0.0,0.267,0.0,0.0,0.511
192137,9606.ENSP00000346839 (pp) 9606.ENSP00000361423,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000361423,False,pp,0.963,,0.0,0.0,0.0,0.078,0.9,0.0,0.634
192143,9606.ENSP00000350364 (pp) 9606.ENSP00000498074,pp,9606.ENSP00000350364 (pp) 9606.ENSP00000498074,False,pp,0.551,,0.0,0.0,0.0,0.048,0.0,0.0,0.548
191885,9606.ENSP00000289361 (pp) 9606.ENSP00000379873,pp,9606.ENSP00000289361 (pp) 9606.ENSP00000379873,False,pp,0.585,,0.0,0.0,0.0,0.244,0.0,0.0,0.474
192146,9606.ENSP00000354580 (pp) 9606.ENSP00000494697,pp,9606.ENSP00000354580 (pp) 9606.ENSP00000494697,False,pp,0.982,,0.069,0.0,0.0,0.837,0.843,0.0,0.349
191891,9606.ENSP00000291576 (pp) 9606.ENSP00000311430,pp,9606.ENSP00000291576 (pp) 9606.ENSP00000311430,False,pp,0.798,,0.0,0.0,0.0,0.075,0.755,0.0,0.177
191888,9606.ENSP00000291576 (pp) 9606.ENSP00000317376,pp,9606.ENSP00000291576 (pp) 9606.ENSP00000317376,False,pp,0.535,,0.0,0.0,0.0,0.067,0.522,0.0,0.0
191633,9606.ENSP00000215631 (pp) 9606.ENSP00000273153,pp,9606.ENSP00000215631 (pp) 9606.ENSP00000273153,False,pp,0.858,,0.0,0.0,0.0,0.781,0.0,0.0,0.378
191642,9606.ENSP00000216554 (pp) 9606.ENSP00000494697,pp,9606.ENSP00000216554 (pp) 9606.ENSP00000494697,False,pp,0.507,,0.0,0.0,0.0,0.197,0.0,0.0,0.412
192155,9606.ENSP00000355206 (pp) 9606.ENSP00000361355,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000361355,False,pp,0.714,,0.0,0.0,0.0,0.108,0.578,0.253,0.104
191897,9606.ENSP00000292401 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000292401 (pp) 9606.ENSP00000346839,False,pp,0.522,,0.0,0.0,0.0,0.0,0.0,0.0,0.522
192158,9606.ENSP00000361423 (pp) 9606.ENSP00000386559,pp,9606.ENSP00000361423 (pp) 9606.ENSP00000386559,False,pp,0.509,,0.0,0.0,0.0,0.0,0.045,0.0,0.507
191903,9606.ENSP00000294117 (pp) 9606.ENSP00000451030,pp,9606.ENSP00000294117 (pp) 9606.ENSP00000451030,False,pp,0.633,,0.0,0.0,0.0,0.226,0.049,0.5,0.121
191900,9606.ENSP00000294117 (pp) 9606.ENSP00000362680,pp,9606.ENSP00000294117 (pp) 9606.ENSP00000362680,False,pp,0.513,,0.0,0.0,0.0,0.0,0.0,0.5,0.067
191906,9606.ENSP00000294117 (pp) 9606.ENSP00000492612,pp,9606.ENSP00000294117 (pp) 9606.ENSP00000492612,False,pp,0.701,,0.0,0.0,0.0,0.0,0.0,0.54,0.378
191648,9606.ENSP00000216554 (pp) 9606.ENSP00000317376,pp,9606.ENSP00000216554 (pp) 9606.ENSP00000317376,False,pp,0.801,,0.0,0.0,0.0,0.054,0.757,0.0,0.207
192161,9606.ENSP00000361423 (pp) 9606.ENSP00000362680,pp,9606.ENSP00000361423 (pp) 9606.ENSP00000362680,False,pp,0.68,,0.0,0.0,0.078,0.107,0.591,0.0,0.161
191654,9606.ENSP00000216554 (pp) 9606.ENSP00000311430,pp,9606.ENSP00000216554 (pp) 9606.ENSP00000311430,False,pp,0.811,,0.0,0.0,0.0,0.17,0.631,0.0,0.432
192164,9606.ENSP00000361423 (pp) 9606.ENSP00000364995,pp,9606.ENSP00000361423 (pp) 9606.ENSP00000364995,False,pp,0.912,,0.0,0.0,0.0,0.0,0.073,0.9,0.133
191909,9606.ENSP00000294117 (pp) 9606.ENSP00000295101,pp,9606.ENSP00000294117 (pp) 9606.ENSP00000295101,False,pp,0.744,,0.0,0.0,0.0,0.13,0.092,0.65,0.183
192170,9606.ENSP00000361423 (pp) 9606.ENSP00000420321,pp,9606.ENSP00000361423 (pp) 9606.ENSP00000420321,False,pp,0.928,,0.0,0.0,0.0,0.086,0.167,0.9,0.173
191915,9606.ENSP00000295550 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000295550 (pp) 9606.ENSP00000346839,False,pp,0.736,,0.0,0.0,0.0,0.185,0.05,0.0,0.686
191912,9606.ENSP00000295101 (pp) 9606.ENSP00000451030,pp,9606.ENSP00000295101 (pp) 9606.ENSP00000451030,False,pp,0.51,,0.0,0.0,0.0,0.099,0.048,0.0,0.475
191660,9606.ENSP00000216554 (pp) 9606.ENSP00000265753,pp,9606.ENSP00000216554 (pp) 9606.ENSP00000265753,False,pp,0.902,,0.0,0.0,0.0,0.262,0.185,0.5,0.713
192173,9606.ENSP00000362680 (pp) 9606.ENSP00000386559,pp,9606.ENSP00000362680 (pp) 9606.ENSP00000386559,False,pp,0.735,,0.0,0.0,0.0,0.067,0.064,0.0,0.721
191666,9606.ENSP00000216554 (pp) 9606.ENSP00000388806,pp,9606.ENSP00000216554 (pp) 9606.ENSP00000388806,False,pp,0.993,,0.0,0.0,0.0,0.16,0.094,0.5,0.984
192179,9606.ENSP00000362680 (pp) 9606.ENSP00000364995,pp,9606.ENSP00000362680 (pp) 9606.ENSP00000364995,False,pp,0.963,,0.0,0.0,0.0,0.087,0.091,0.9,0.614
192176,9606.ENSP00000362680 (pp) 9606.ENSP00000369756,pp,9606.ENSP00000362680 (pp) 9606.ENSP00000369756,False,pp,0.909,,0.0,0.0,0.0,0.062,0.666,0.4,0.572
192182,9606.ENSP00000362680 (pp) 9606.ENSP00000462468,pp,9606.ENSP00000362680 (pp) 9606.ENSP00000462468,False,pp,0.973,,0.0,0.0,0.052,0.044,0.866,0.8,0.059
191924,9606.ENSP00000296412 (pp) 9606.ENSP00000387123,pp,9606.ENSP00000296412 (pp) 9606.ENSP00000387123,False,pp,0.834,,0.048,0.0,0.0,0.126,0.0,0.714,0.382
191675,9606.ENSP00000228347 (pp) 9606.ENSP00000354580,pp,9606.ENSP00000228347 (pp) 9606.ENSP00000354580,False,pp,0.699,,0.057,0.0,0.0,0.319,0.401,0.0,0.31
192185,9606.ENSP00000362680 (pp) 9606.ENSP00000495631,pp,9606.ENSP00000362680 (pp) 9606.ENSP00000495631,False,pp,0.991,,0.0,0.0,0.0,0.06,0.0,0.9,0.913
192188,9606.ENSP00000362680 (pp) 9606.ENSP00000409581,pp,9606.ENSP00000362680 (pp) 9606.ENSP00000409581,False,pp,0.999,,0.0,0.0,0.0,0.101,0.726,0.4,0.995
191933,9606.ENSP00000297151 (pp) 9606.ENSP00000463058,pp,9606.ENSP00000297151 (pp) 9606.ENSP00000463058,False,pp,0.967,,0.0,0.0,0.0,0.21,0.879,0.5,0.387
191681,9606.ENSP00000228347 (pp) 9606.ENSP00000377969,pp,9606.ENSP00000228347 (pp) 9606.ENSP00000377969,False,pp,0.706,,0.0,0.0,0.0,0.122,0.584,0.0,0.26
191942,9606.ENSP00000302961 (pp) 9606.ENSP00000370003,pp,9606.ENSP00000302961 (pp) 9606.ENSP00000370003,False,pp,0.502,,0.0,0.0,0.0,0.049,0.0,0.0,0.497
191687,9606.ENSP00000228347 (pp) 9606.ENSP00000291576,pp,9606.ENSP00000228347 (pp) 9606.ENSP00000291576,False,pp,0.721,,0.0,0.0,0.0,0.692,0.113,0.0,0.061
192197,9606.ENSP00000365402 (pp) 9606.ENSP00000496416,pp,9606.ENSP00000365402 (pp) 9606.ENSP00000496416,False,pp,0.922,,0.0,0.0,0.0,0.0,0.253,0.9,0.0
191690,9606.ENSP00000228347 (pp) 9606.ENSP00000311430,pp,9606.ENSP00000228347 (pp) 9606.ENSP00000311430,False,pp,0.767,,0.091,0.0,0.0,0.596,0.297,0.0,0.204
192203,9606.ENSP00000365402 (pp) 9606.ENSP00000379873,pp,9606.ENSP00000365402 (pp) 9606.ENSP00000379873,False,pp,0.998,,0.0,0.0,0.05,0.772,0.596,0.9,0.848
192200,9606.ENSP00000365402 (pp) 9606.ENSP00000386559,pp,9606.ENSP00000365402 (pp) 9606.ENSP00000386559,False,pp,0.994,,0.0,0.0,0.0,0.08,0.585,0.9,0.873
191951,9606.ENSP00000302961 (pp) 9606.ENSP00000306245,pp,9606.ENSP00000302961 (pp) 9606.ENSP00000306245,False,pp,0.559,,0.0,0.0,0.0,0.0,0.085,0.0,0.538
191948,9606.ENSP00000302961 (pp) 9606.ENSP00000417864,pp,9606.ENSP00000302961 (pp) 9606.ENSP00000417864,False,pp,0.548,,0.0,0.0,0.0,0.124,0.0,0.0,0.505
191693,9606.ENSP00000228347 (pp) 9606.ENSP00000317376,pp,9606.ENSP00000228347 (pp) 9606.ENSP00000317376,False,pp,0.775,,0.091,0.0,0.0,0.602,0.312,0.0,0.204
191954,9606.ENSP00000302961 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000302961 (pp) 9606.ENSP00000451291,False,pp,0.575,,0.0,0.0,0.0,0.256,0.047,0.0,0.448
191696,9606.ENSP00000228347 (pp) 9606.ENSP00000494697,pp,9606.ENSP00000228347 (pp) 9606.ENSP00000494697,False,pp,0.87,,0.102,0.0,0.0,0.662,0.504,0.0,0.24
192209,9606.ENSP00000370119 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000370119 (pp) 9606.ENSP00000451291,False,pp,0.713,,0.0,0.0,0.0,0.0,0.0,0.0,0.713
191702,9606.ENSP00000232564 (pp) 9606.ENSP00000362680,pp,9606.ENSP00000232564 (pp) 9606.ENSP00000362680,False,pp,0.58,,0.0,0.0,0.0,0.098,0.097,0.5,0.091
192215,9606.ENSP00000379496 (pp) 9606.ENSP00000387123,pp,9606.ENSP00000379496 (pp) 9606.ENSP00000387123,False,pp,0.889,,0.0,0.0,0.0,0.0,0.0,0.0,0.889
192218,9606.ENSP00000379496 (pp) 9606.ENSP00000498074,pp,9606.ENSP00000379496 (pp) 9606.ENSP00000498074,False,pp,0.91,,0.0,0.0,0.0,0.044,0.0,0.9,0.141
191960,9606.ENSP00000302961 (pp) 9606.ENSP00000386559,pp,9606.ENSP00000302961 (pp) 9606.ENSP00000386559,False,pp,0.581,,0.0,0.0,0.0,0.0,0.0,0.0,0.581
191966,9606.ENSP00000302961 (pp) 9606.ENSP00000329858,pp,9606.ENSP00000302961 (pp) 9606.ENSP00000329858,False,pp,0.62,,0.0,0.0,0.0,0.044,0.619,0.0,0.0
191708,9606.ENSP00000232564 (pp) 9606.ENSP00000492612,pp,9606.ENSP00000232564 (pp) 9606.ENSP00000492612,False,pp,0.728,,0.0,0.0,0.0,0.055,0.296,0.54,0.217
192221,9606.ENSP00000379873 (pp) 9606.ENSP00000496416,pp,9606.ENSP00000379873 (pp) 9606.ENSP00000496416,False,pp,0.922,,0.0,0.0,0.0,0.0,0.253,0.9,0.0
191714,9606.ENSP00000232564 (pp) 9606.ENSP00000295101,pp,9606.ENSP00000232564 (pp) 9606.ENSP00000295101,False,pp,0.736,,0.0,0.0,0.0,0.102,0.144,0.65,0.137
192224,9606.ENSP00000379873 (pp) 9606.ENSP00000386559,pp,9606.ENSP00000379873 (pp) 9606.ENSP00000386559,False,pp,0.999,,0.0,0.0,0.0,0.105,0.976,0.9,0.966
192230,9606.ENSP00000380336 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000380336 (pp) 9606.ENSP00000451291,False,pp,0.587,,0.0,0.0,0.0,0.445,0.205,0.0,0.139
191975,9606.ENSP00000302961 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000302961 (pp) 9606.ENSP00000346839,False,pp,0.718,,0.0,0.0,0.0,0.049,0.0,0.0,0.716
191972,9606.ENSP00000302961 (pp) 9606.ENSP00000356919,pp,9606.ENSP00000302961 (pp) 9606.ENSP00000356919,False,pp,0.718,,0.0,0.0,0.0,0.061,0.044,0.0,0.711
191978,9606.ENSP00000302961 (pp) 9606.ENSP00000361423,pp,9606.ENSP00000302961 (pp) 9606.ENSP00000361423,False,pp,0.722,,0.0,0.0,0.0,0.0,0.537,0.0,0.425
191720,9606.ENSP00000232564 (pp) 9606.ENSP00000275364,pp,9606.ENSP00000232564 (pp) 9606.ENSP00000275364,False,pp,0.761,,0.0,0.0,0.0,0.19,0.307,0.54,0.187
191726,9606.ENSP00000232564 (pp) 9606.ENSP00000451030,pp,9606.ENSP00000232564 (pp) 9606.ENSP00000451030,False,pp,0.775,,0.0,0.0,0.0,0.074,0.44,0.5,0.236
192239,9606.ENSP00000381293 (pp) 9606.ENSP00000402346,pp,9606.ENSP00000381293 (pp) 9606.ENSP00000402346,False,pp,0.599,,0.0,0.0,0.0,0.114,0.047,0.5,0.162
192236,9606.ENSP00000381231 (pp) 9606.ENSP00000387123,pp,9606.ENSP00000381231 (pp) 9606.ENSP00000387123,False,pp,0.518,,0.05,0.0,0.0,0.082,0.096,0.0,0.46
191981,9606.ENSP00000302961 (pp) 9606.ENSP00000311430,pp,9606.ENSP00000302961 (pp) 9606.ENSP00000311430,False,pp,0.728,,0.0,0.0,0.0,0.344,0.134,0.0,0.559
192242,9606.ENSP00000381293 (pp) 9606.ENSP00000409581,pp,9606.ENSP00000381293 (pp) 9606.ENSP00000409581,False,pp,0.662,,0.0,0.0,0.0,0.049,0.292,0.0,0.538
191984,9606.ENSP00000302961 (pp) 9606.ENSP00000362680,pp,9606.ENSP00000302961 (pp) 9606.ENSP00000362680,False,pp,0.858,,0.0,0.0,0.0,0.042,0.201,0.0,0.829
191990,9606.ENSP00000302961 (pp) 9606.ENSP00000497594,pp,9606.ENSP00000302961 (pp) 9606.ENSP00000497594,False,pp,0.938,,0.0,0.0,0.0,0.16,0.51,0.0,0.863
191732,9606.ENSP00000232564 (pp) 9606.ENSP00000294117,pp,9606.ENSP00000232564 (pp) 9606.ENSP00000294117,False,pp,0.998,,0.0,0.0,0.0,0.057,0.995,0.54,0.489
192245,9606.ENSP00000386559 (pp) 9606.ENSP00000496416,pp,9606.ENSP00000386559 (pp) 9606.ENSP00000496416,False,pp,0.982,,0.0,0.0,0.0,0.244,0.618,0.9,0.453
