ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:2001054	negative regulation of mesenchymal cell apoptotic process	4/1419	11/18870	0.006840723480376988	0.04559150403685832	0.03456533790072435	PAX2/BMP7/GDF5/SHH	4
GO:0046620	regulation of organ growth	15/1419	99/18870	0.006973194164437629	0.04625822407920543	0.03507081373521936	FGFR2/MEF2C/YBX3/NOG/EDN1/WWC2/FGF2/NKX2-5/STK3/ARX/LATS2/GATA6/IL7/FOXP1/WWC3	15
GO:2000377	regulation of reactive oxygen species metabolic process	20/1419	147/18870	0.007052841923621696	0.04673224526627384	0.03543019434459509	CYP1B1/TIGAR/DHFR/PAX2/PID1/BMP7/PDGFRB/TGFBR2/TLR4/STK17A/BRCA1/IER3/TFAP2A/UCP1/F2RL1/GCH1/CDKN1A/ZC3H12A/FOXO1/RAB27A	20
GO:0034311	diol metabolic process	7/1419	31/18870	0.007098376556736094	0.04692495742315112	0.03557629965436191	DHFR/GBA1/SGPP2/SPHK1/SPR/SPTLC3/GCH1	7
GO:0002697	regulation of immune effector process	43/1419	389/18870	0.007129502613719226	0.04702174845233316	0.03564968206847861	B2M/IL13RA2/BST2/CD46/HLA-B/MICB/TAP2/DDX60/TLR3/CD74/NFKBIZ/ICAM1/TLR4/FZD5/HLA-F/GATA2/JUNB/CGAS/ANXA1/PYCARD/HLA-A/HLA-E/DHX58/NOD1/ADORA2B/LITAF/NOS2/CEACAM1/MAVS/ATAD5/F2RL1/TRIM6/LGALS3/IL4R/ZBTB7B/TGFB2/ZC3H12A/SPON2/AXL/FES/VAMP8/SHB/BCL6	43
GO:0002819	regulation of adaptive immune response	26/1419	208/18870	0.007321520145132526	0.048176784807359936	0.036525376405450796	B2M/MEF2C/CD46/HLA-B/MICB/TAP2/NFKBIZ/FZD5/HLA-F/JUNB/ANXA1/PYCARD/HLA-A/HLA-E/IRF1/CEACAM1/ALOX15/TNFAIP3/ATAD5/IL4R/ZBTB7B/ZC3H12A/CD274/CD4/BCL6/TYK2	26
GO:0046822	regulation of nucleocytoplasmic transport	16/1419	109/18870	0.007390514986093134	0.04839676769570172	0.03669215710348971	SP100/IFI27/FERMT1/UHMK1/PTPN14/BMP4/TPR/IER3/APOD/MDFIC/MAVS/PRKD1/FLNA/SHH/ZC3H12A/BAG3	16
GO:0051043	regulation of membrane protein ectodomain proteolysis	6/1419	24/18870	0.007414333911664032	0.04839676769570172	0.03669215710348971	PTPN3/TIMP3/TIMP4/PACSIN3/FURIN/ADAM9	6
GO:0140632	canonical inflammasome complex assembly	8/1419	39/18870	0.007552250055878898	0.04879454877552561	0.03699373604292352	NEK7/EIF2AK2/TLR4/GBP5/PYCARD/MAVS/ATAT1/PRKD1	8
GO:1900274	regulation of phospholipase C activity	8/1419	39/18870	0.007552250055878898	0.04879454877552561	0.03699373604292352	PDGFRB/FGF2/AVPR1A/LPAR2/PDGFRA/FLT1/LPAR1/C5AR1	8
GO:0031100	animal organ regeneration	11/1419	64/18870	0.007710056418325679	0.04953363948935585	0.037554079922830975	CCND1/PTPN3/CPT1A/AURKA/HSPG2/PTPRU/CLDN1/CDKN1A/AXL/ANGPT2/ANXA3	11
GO:0035592	establishment of protein localization to extracellular region	41/1419	369/18870	0.007767368601652035	0.04984571189249141	0.0377906785675072	REST/CD2AP/CD200/DOC2B/RAB11FIP1/SLC12A2/TLR4/CPT1A/RHBDF1/ABCA1/AP1M2/ANXA1/TCF7L2/CAVIN1/CFTR/ITPR1/STEAP3/DRD4/TFAP2B/PCSK1/NOS2/GAL/EPHA5/SUCNR1/F2RL1/EXPH5/APBB3/CCN3/TRH/TGFB2/PPARG/FOXO1/TCIRG1/GPER1/ABCC8/PDE8B/LTBP2/KCNJ11/INHBB/ADAM9/VGF	41
GO:0031349	positive regulation of defense response	51/1419	480/18870	0.007795569717734471	0.049970477797387815	0.03788527021900762	NEK7/NMI/OAS3/MEF2C/IFI16/IFI35/IFIH1/OASL/PARP9/EIF2AK2/RBM47/COLEC12/OAS1/TRIM25/PLSCR1/DDX60/TLR3/NFKBIZ/ETS1/TLR4/TRIM56/GBP5/RFTN1/POLR3G/PTGER3/HLA-F/PIK3AP1/NLRC5/CGAS/PYCARD/IRAK1/HLA-E/BIRC3/DHX58/PTGER4/NPAS2/NOD1/ADORA2B/IRF1/SMPDL3B/ZNFX1/TNFAIP3/SUCNR1/MAVS/F2RL1/ATAT1/TRIM6/PRKD1/IKBKE/VAMP8/UNC93B1	51
