ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0098930	axonal transport	65	-0.4762161032416331	-1.931942903753024	1.2165399405408839e-4	0.0017185458798604657	0.0011629257833642248	4205	tags=37%, list=19%, signal=30%	KIF5A/BLOC1S1/RAB21/TRIM46/DTNBP1/ARL8B/MAP1A/MAPT/MECP2/KIF1A/SPAST/KIF4A/FEZ1/TRAK1/PAFAH1B1/NETO1/KIF5C/DST/DYNC1H1/BORCS5/NEFL/KIF1B/TERF2/MAP2
GO:0010952	positive regulation of peptidase activity	144	0.36882263508724755	1.737737382416732	1.294390862208055e-4	0.0018013926242598747	0.0012189874901006672	6134	tags=44%, list=28%, signal=32%	PSME1/FAM162A/CLDN4/CLDN3/SYK/PERP/XDH/IFI16/F3/PMAIP1/CTSL/SERPINB3/EFNA1/MBP/MAP3K5/PYCARD/CTSV/CLEC7A/CASC2/ASPH/PRSS22/EGLN3/BCL10/PSENEN/DLC1/MAPK12/HSPD1/LAPTM5/RCN3/DDX3X/HSPE1/AIM2/FADD/PSME2/GPER1/CTSH/GSN/RPS3/ATP2A3/BOK/PPARG/ARL6IP5/NLRP2/MUL1/DDRGK1/KHDC1/LGMN/TANK/VCP/GRN/BCAP31/PDCD5/APH1B/RACK1/CRADD/CASP8/UACA/RPS27L/FIS1/PIDD1/TNFSF10/CASP10/CR1/BCL2L13
GO:0048638	regulation of developmental growth	288	-0.3138820120352613	-1.5938734935575927	1.3205152812444042e-4	0.0018323126239752235	0.0012399107981787229	4942	tags=37%, list=23%, signal=29%	NPY1R/AGRN/MAP3K13/TGFBR1/EPHA7/NPPC/BCL2L11/RTN4R/AKT1/SLC23A2/DSCAM/CREB1/TNR/BARHL2/FTO/OLFM1/PLXNA4/BASP1/RAB21/FGFR3/SMURF1/POU4F2/PIM1/TRIM46/SEMA4A/MAPT/SEMA4G/RAI1/MECP2/GDF5/RNF157/SYT1/RTN4/MEF2C/ATRN/UNC13A/DIP2B/SLIT1/NOG/CDKL5/CHD7/CDK1/ANAPC2/STK4/MIR590/SEMA6B/SIN3A/SPP1/MACF1/HEY2/ULK2/GDI1/SYT2/ULK1/GHRHR/KCNK2/NKD1/MBD5/GHRL/EIF4G2/SEMA4C/IGF1/L1CAM/ARX/MYCBP2/SEMA4D/NTN1/BMPR2/ZFYVE27/PUM2/PLXNA3/JARID2/CPNE5/NKX6-1/CDH4/NRCAM/PAFAH1B1/AKAP6/SLC6A4/WNT3/SEMA5A/GSK3B/SEMA3A/NOTCH1/SEMA6C/EFNA5/NIPBL/MIR17HG/PTCH1/ADNP/PTPRS/SPAG9/MAP1B/RGMA/BCL11A/ISLR2/SEMA5B/SEMA6A/AR/DCC/POU3F2/ERBB4/MAP2/RND2/CACNG7/NEDD4L/DRAXIN
GO:0072655	establishment of protein localization to mitochondrion	120	0.37892879397429646	1.7598384971878467	1.340772077019444e-4	0.001844053091267212	0.0012478554752936022	6006	tags=46%, list=27%, signal=33%	GRPEL1/TIMM17B/TOMM34/DNAJC19/MTX1/ATP5IF1/MIPEP/PARL/UBL5/MOAP1/LMAN1/DDIT3/MAIP1/AP3B1/SAMM50/HSPD1/BNIP3L/PRKN/TIMM23/IMMP2L/FBXW7/TIMM23B/PMPCB/ROMO1/MTX2/TIMM10B/TIMM29/CHCHD4/COX18/OXA1L/LEPROT/TSPO/TOMM7/TIMM13/MTERF4/FBXO7/HAX1/UBE2D3/DNAJA1/VPS11/TIMM8B/PRKAA1/IMMP1L/C11orf65/BCAP31/PDCD5/MICALL2/TOMM20/SIRT4/MTCH2/PMPCA/FIS1/RHOU/TIMM9/TIMM21
GO:2000036	regulation of stem cell population maintenance	68	-0.46696820918189136	-1.9078935666456656	1.5034893070830629e-4	0.002037966719716637	0.0013790752238684015	5790	tags=49%, list=26%, signal=36%	TAF5L/SAP30/BMP7/PHF10/WNT9B/SMARCE1/BCL7C/SIRT6/SUDS3/ZNF706/HDAC2/RBBP4/ING2/OGT/KAT2A/BCL7A/TAF6L/DPF2/BICRA/SAP130/CNOT1/ING1/ACTB/SIN3A/SAP30L/SMARCA4/SMARCD1/KDM2B/NODAL/ACTL6B/ELAVL1/ARID1A/SMARCB1
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	121	0.38474681969035807	1.783408195831149	1.5330162060956485e-4	0.002060488940056537	0.0013943158240984086	5374	tags=41%, list=25%, signal=31%	GOLT1A/TRAPPC3L/IER3IP1/STX5/LMAN1/MIA2/TMED7/TRAPPC6A/SEC22B/KDELR3/TRAPPC3/YIF1A/TMED3/TRAPPC13/ANK1/BET1/MAPK15/SEC23B/TRAPPC4/GAS1/TFG/TMED10/COPB1/YIPF7/YIPF4/RNF139/SEC24D/SAR1B/TRAPPC2/SAR1A/LMAN2L/TRAPPC2L/TRAPPC11/TMED9/NRBP1/TMED5/GOLT1B/ARF4/STX18/VCP/YIPF6/STX17/SEC13/STEEP1/BCAP31/P4HB/COPB2/ARCN1/YIF1B/YIPF5
GO:0072698	protein localization to microtubule cytoskeleton	55	-0.4980033792940521	-1.9587200620222476	1.578779266420864e-4	0.002109536968522465	0.0014275062193009162	6872	tags=62%, list=31%, signal=43%	NUDCD3/DISC1/NUMA1/PARD6A/GOLGB1/NSFL1C/STIL/CEP131/MAPRE2/NUP62/MID1/TTBK2/TTK/FAM83D/C2CD3/DCTN2/ABHD17A/CEP250/MAP1A/RAB11FIP3/CCDC14/MID2/ABHD17C/SPAG5/KIF20B/APC/CSNK1D/UBXN2B/MARK4/GSK3B/MAPRE3/DIAPH1/BICD1/CHAMP1
GO:0007632	visual behavior	52	-0.5031486181202287	-1.9745419799807267	1.5846483343257743e-4	0.0021113638318147393	0.0014287424425814027	4574	tags=46%, list=21%, signal=37%	NPS/GRIN2A/NDRG4/TAFA2/ATP1A2/GNAT2/MECP2/NOG/NPHP4/TUBA1A/PDE8B/BRAF/KRAS/SYNGAP1/HOXA1/NETO1/GRIN1/NF1/KMT2A/MEIS2/SLC1A2/B3GAT1/PDE1B/KIT
GO:0060537	muscle tissue development	369	0.28465177113012347	1.5155657847411521	1.6761495745902148e-4	0.002214406057698058	0.001498470264607709	3564	tags=25%, list=16%, signal=22%	ANKRD1/PITX1/CSRP1/STRA6/TIPARP/FOS/MYOZ1/SOX15/EYA2/POPDC3/TPM1/EDN1/NOX4/MSX2/TBX3/MSC/TNNC1/OSR1/DSP/ALDH1A2/NPPB/ID2/EGLN1/GATA6/BTG2/VEGFA/SIX1/HOXD10/GPX1/PKP2/MSTN/KLF5/CAV2/KLHL41/RGS2/HSD17B1/SIX4/HLX/CHRNA1/TBX2/EGR2/HEY1/PDGFRB/MSX1/EGR1/RGS4/CAV1/HOPX/BMP4/IGF2/MYH14/EFEMP2/SAV1/PRKG1/MEOX2/BIN3/RBP4/GJA1/DLG1/MESP1/TGFB2/SGCD/CHRND/COL3A1/DMRTA2/JPH2/FES/TP73/FHL2/KCNJ11/TAFAZZIN/FOSL2/EOMES/MYOM1/TLL2/SGCZ/BMP5/ATG5/MYLK2/TBX1/UQCC2/KCNJ8/PGM5/PPP1R13L/TGFBR3/LOX/PDGFRA/HEYL/WNT5A/IGFBP5/YBX3/SRPK3/MAP2K4/MYL3
GO:0006790	sulfur compound metabolic process	277	0.3018888189706605	1.564120501230578	1.6986801947353595e-4	0.0022346863655826276	0.0015121937812213272	4523	tags=31%, list=21%, signal=25%	SULT1E1/SQOR/OXSM/NOX4/SLC27A2/SULT1B1/XDH/FAR2/NUDT19/MCEE/FMO1/ABHD14B/ACSS1/ELOVL7/AKR1A1/ACP3/B4GALT4/HSCB/ELOVL3/B3GNT2/PDHB/GCLM/BOLA1/TSTD1/HEXB/PPCS/ACOT2/PDK4/ACSM1/CHST8/PDK1/GSTP1/DLD/ETHE1/SULT1C2/MSRA/ISCA2/HS2ST1/SLC19A2/MICAL2/DPEP1/MRI1/TPST1/LIAS/APIP/TST/HACD1/ISCU/BHMT/ACOT8/NUDT7/ENOPH1/SUCLG2/HSPA9/GLB1/ACAT1/TM9SF2/HS3ST6/STAT5A/PDHX/SLC35D2/IDUA/ELOVL1/NDNF/NUBPL/GCLC/XYLT2/ACSM3/GCDH/NDUFAB1/ELOVL5/NDST4/MPC2/CHPF/GLCE/CTH/EXT1/CIAO2A/CSGALNACT1/SLC10A7/NAGLU/PDHA1/GSTM1/EXTL2/BOLA3
