ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0006958	complement activation, classical pathway	17	-0.6455778275980829	-1.801111186028156	0.0015990161255017006	0.01507643775473032	0.010928075641684836	3834	tags=71%, list=22%, signal=55%	C1RL/CD46/CLU/C3/SERPING1/SVEP1/C1S/C4A/C1R/CFI/NCR3LG1/CD55
GO:0032886	regulation of microtubule-based process	226	-0.3316921816449231	-1.4851431590990356	0.0016285586722698771	0.015193009385606322	0.01101257196771436	2834	tags=24%, list=16%, signal=21%	DIXDC1/PLK2/TOGARAM1/RGN/TPX2/MAPK15/CEP70/GPSM2/ATXN7/HAUS3/OCLN/SKA1/AURKA/CENPJ/SLC39A12/CCDC40/STIL/SKA3/NAV3/CEP76/ALMS1/CEP295/CDK5RAP2/WNT3A/TRIM58/HAUS6/PATJ/CLIP1/PRKAA2/TAOK1/GEN1/APC/BICD2/BRCA1/VPS4B/MAP9/PDE4DIP/SENP6/SASS6/KIF18A/CKAP2/TRAF3IP1/MET/DNAH11/MAP1B/EFNA5/MDM1/BICD1/MACF1/ROCK1/ROCK2/NEFH/TPR/CHMP4C/AKAP9
GO:0034502	protein localization to chromosome	102	-0.39556283812290616	-1.5912783510394888	0.0016376473230856285	0.015245634658283472	0.01105071711644485	3878	tags=33%, list=22%, signal=26%	HASPIN/RCC2/BUB1B/MTBP/PINX1/FAM47E/KNTC1/TASOR/VRK1/SLF2/RB1/MMS22L/VCPIP1/CTCFL/WAPL/ZWILCH/CDK1/SLF1/LEF1/MCM9/SPIDR/GNL3/SMC5/ATR/ESCO2/TERF1/SETD2/KNL1/NIPBL/MCM8/GNL3L/ATRX/BRCA2/SPDL1
GO:1903409	reactive oxygen species biosynthetic process	39	-0.5186260625785084	-1.785500736990375	0.0017490186679058886	0.016045976243734106	0.011630840453752853	1761	tags=23%, list=10%, signal=21%	COA8/CYBA/CFLAR/NOX4/SOD2/PIKFYVE/SLC18A2/SLC5A3/LIPA
GO:0031128	developmental induction	26	-0.5784937811071988	-1.8025507305113926	0.001863539164312256	0.01688641431268196	0.012240027513655782	4791	tags=58%, list=27%, signal=42%	GDNF/SOX9/FGF2/SALL1/SOX8/HIPK1/WNT4/WNT5A/HIPK2/ROBO1/CTNNB1/BMP4/WNT1/BMP2/WNT2B
GO:0048144	fibroblast proliferation	93	-0.41549768447713464	-1.646587750120071	0.0018680781119050876	0.016892927220540487	0.012244748360243229	3031	tags=29%, list=17%, signal=24%	CD248/ECD/NF1/GSTP1/FBXO4/MED25/PML/FOSL2/E2F8/CDK1/CD74/WNT5A/RNASEH2B/KMT2A/FN1/SPHK1/EGFR/AGT/CTNNB1/SOD2/PARP10/WNT1/PDGFRA/DDR2/TP53/PAWR/MYC
GO:0032870	cellular response to hormone stimulus	467	-0.2816839462512635	-1.3505746673811805	0.0019072751054639925	0.017142216496670276	0.012425444364864908	3328	tags=25%, list=19%, signal=21%	INSR/ECHDC3/STXBP4/RNF6/UBE3A/GRB14/TNC/JAK1/SERPINB9/TRH/RAB31/PMEPA1/IRS4/ZBTB7A/PGRMC2/DAXX/MYO1C/UFL1/ENPP1/GHR/PTGER4/RANGAP1/LMO2/RB1/GCK/RAMP3/INHBB/ACACA/GTF2H1/UCP2/ABHD2/NR4A1/AXIN2/NCOA2/DENND4C/ZFP36/RHOQ/NFE2L2/NSMF/CA2/SYAP1/PPARGC1B/SOCS3/RPS6KB1/DAB2/WNT10B/NR2C1/GLP1R/LEPR/APPL1/SST/IGF1R/NR1D2/CTSH/FBXO32/NCL/PDE3B/PRKAA2/KMT2D/NCOR2/LATS2/PLCB1/SESN3/CFLAR/FOSB/CLOCK/EDN1/ATP2B1/OSBPL8/USP8/IDE/IGFBP7/PAX6/LPIN2/MTOR/PRKDC/BRCA1/PTPN11/SKP2/AGT/PRKCQ/PHIP/SOS1/PTPN1/KANK1/PRLR/PIP4K2A/LMO3/FOS/TMF1/SERPINF1/EEF2K/REST/WNT1/RPE65/NCOR1/FBN1/MAP1B/HDAC9/EFNA5/SLIT3/ADTRP/LPIN3/ROCK1/BRIP1/TBC1D4/PRKCA/SLIT2/ROCK2/DDR2/ERFE/STAT1/ZNF106/PIK3C2A/UGCG
GO:0060249	anatomical structure homeostasis	196	-0.34746976651531636	-1.5264315181631498	0.001991748305613365	0.01765032266016493	0.012793742412388351	3434	tags=32%, list=19%, signal=26%	CRACD/TNFRSF11B/PTH1R/ABCC6/SLC12A2/VPS13B/LSR/ADGRV1/NPHP3/INPP5D/NF1/TUB/CTSK/MTF1/RB1/ACACA/OCLN/FOSL2/CLDN1/GNAT2/ABCA4/TNFAIP3/SLC22A5/LTBP3/PPARGC1B/CCN2/DMD/CCDC66/VCL/PBLD/ANKH/CNGB1/GJA1/TMEM119/WHRN/ALPL/KMT2A/USP45/PROM1/NFIB/LRRK1/CLDN3/CDH3/NOX4/PTPN11/CTNNB1/XIAP/EXT1/NFKBIZ/TJP1/COL2A1/RPE65/VHL/GIGYF2/B2M/P2RX7/TMEM64/PRKCA/SLC39A8/GATA2/CALCA/LIPA/TNFRSF11A
GO:0042110	T cell activation	346	-0.3029805765131553	-1.416893929067265	0.0019882443316393507	0.01765032266016493	0.012793742412388351	2310	tags=19%, list=13%, signal=17%	ICAM1/ZFPM1/WNT4/FOXJ1/ZBTB1/SDC4/FOSL2/CUL4A/IRF1/HES1/LMO1/CBFB/CD74/AP3B1/SOCS3/METTL3/CD4/WNT10B/ABL2/TWSG1/LEPR/ITK/LEF1/TGFBR2/FOXO3/KMT2A/FANCD2/EGR3/ZEB1/CD247/ITCH/GLI3/TCF7/MTOR/PRKDC/PTPN11/CTNNB1/PRKCQ/RC3H2/MYH9/HLA-A/SOS1/SP3/BRD7/NFKBIZ/PHF10/SIRPA/BMP4/WNT1/RASGRP1/HSPH1/B2M/MAP3K8/SHB/DLG1/EGR1/NKAP/P2RX7/RC3H1/GPNMB/GATA3/CD55/LIPA/TP53/RSAD2/PAWR
GO:0042130	negative regulation of T cell proliferation	33	-0.5368918123067126	-1.7798744375766518	0.0020300523356954242	0.01795378285689033	0.013013703920405404	2231	tags=27%, list=13%, signal=24%	FOXJ1/SDC4/TWSG1/ITCH/BMP4/DLG1/RC3H1/GPNMB/PAWR
