ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0060541	respiratory system development	200	0.4860891743625634	1.8585253457483106	1.503674211225736e-6	9.939074751101943e-5	8.027769954964975e-5	2221	tags=30%, list=10%, signal=27%	STRA6/SPEF2/ALDH1A2/SHH/RSPO2/TBX2/MME/FGFR2/MSX1/FOXA1/FOXJ1/KDR/SPRY1/WNT5A/TP73/HES1/PKDCC/YAP1/DNAAF1/HYDIN/CRISPLD2/PDGFA/RDH10/EPAS1/FGFRL1/ASXL1/BMP4/LIF/SIX1/CCBE1/ADAMTS2/CCDC40/SIX4/PDGFRA/ITGA3/ODAD4/FGF2/SREBF1/LTBP3/SLC7A11/VEGFA/HOPX/GRHL2/TBX4/EXT1/GPC3/HOXA5/BMP2/DISP1/FOXF1/SIM2/LOXL3/CTSH/GATA6/MAPK1/PKD1/NOG/ASCL1/ABCA3/DAG1
GO:0034502	protein localization to chromosome	114	-0.5120047478434494	-1.9649903986764614	1.7226998231874365e-6	1.1228653153081444e-4	9.069359741663684e-5	3507	tags=46%, list=16%, signal=39%	XRCC5/PINX1/CCT6A/CENPA/CHAMP1/MTBP/GNL3L/LEF1/CTCF/RAD21/ESCO2/MACROH2A1/TCP1/CCT2/RB1/H4C12/BUB1B/PLK1/H4C4/MMS22L/ZWILCH/CCT7/ZNF827/CCT5/KNTC1/CCT8/KNL1/VRK1/MCM8/JARID2/TERF2IP/MACROH2A2/H4C8/H2AC4/CDK1/NABP2/APLF/TERF2/TTK/PARP1/H4C3/H4C5/RCC2/H4C11/BUB3/SLF1/H1-5/NIPBL/AURKB/RPA1/H2BC11/EZH2/H4C9
GO:0048285	organelle fission	436	-0.35362472686631385	-1.6007265334020317	1.8334344753468355e-6	1.1786723277811918e-4	9.520111817914861e-5	4063	tags=35%, list=19%, signal=29%	PSMD13/RPS6KA2/CENPC/MSH5/SMC1A/CEP85/KPNB1/CENPK/ORC4/CCNE2/BTBD18/MIS12/MLH1/ACTR3/PIN1/DCN/TRIP13/PINX1/PSMC3IP/BCL2L11/MARF1/RAD51AP1/RAD1/SPAG5/SLC25A46/KIF20B/FMN2/LSM14A/MASTL/DLGAP5/CHAMP1/MTBP/MAD1L1/KIF2C/PRICKLE1/KIF18A/TOP2B/BAZ1B/PHIP/CUL3/SMC2/CLASP1/BUB1/MZT1/SGO1/DCAF13/RAD21/MAPRE1/BORA/CYRIB/KIF14/RPL24/NSL1/MRE11/EME1/CDK5RAP2/CENPX/NDC80/AURKA/GEN1/CHEK2/CDCA8/CHMP4B/NCAPD3/LCMT1/DYNC1LI1/FANCM/KNSTRN/RB1/NCAPH/CDCA5/PHF13/BUB1B/RAN/CENPI/PLK1/UBE2C/KIF18B/ACTR2/PTTG1/CENPF/KIF4A/SEPTIN1/SPAST/MKI67/BANF1/CDCA2/CDC25C/ZWILCH/KNTC1/KNL1/NUF2/RALBP1/BRIP1/TOP2A/RANBP1/ASPM/NCAPG2/CDC20/CDK1/INCENP/RAD51C/KIFC1/UBB/MAD2L1/GDAP1/SPC25/SPC24/CKS2/DUSP1/FANCD2/CCNB2/MTFR1/TTK/KIF11/DCTN2/SMARCA5/CHMP3/MYBL2/SYCP2L/SEH1L/CHEK1/BIRC5/CHFR/EPS8/CCNB1IP1/UBE2B/UBE2I/BUB3/CHMP1B/RACGAP1/RALA/ZWINT/CENPE/NCAPG/RMI1/SMC4/NIPBL/CDC16/AURKB/NEUROG1/CCNB1/UBE2S/PSRC1/MARCHF5/PDGFB/TTN/CORO1C/PDE3A/CDKN1C/RHOA
GO:0040017	positive regulation of locomotion	490	0.3938191883931891	1.634780658411537	2.2353797530055565e-6	1.39875162411401e-4	1.1297687706067381e-4	3655	tags=32%, list=17%, signal=27%	EMC10/RELN/ADAMTS1/HGF/CD99L2/GPNMB/MOSPD2/TGFB2/CXCL12/RET/CGA/SLIT2/TPBG/FN1/CLDN1/KDR/WNT5A/PTPRC/FUT1/GPI/ADGRA2/AKAP12/ITGA6/ANXA3/CYP1B1/TMSB4X/VEGFB/DDR2/ACTA2/PDGFA/CFAP69/LAMB1/PDGFRB/VTN/STX3/ENPP2/SEMA3D/SEMA3E/NEDD9/SMOC2/SPOCK2/NTN1/SHTN1/BMP4/ITGA2/FAM107A/CCBE1/CLDN3/VEGFD/CLDN4/FAM83H/FZD4/FOXP1/ANXA1/GAS6/PDGFRA/ITGA3/SASH1/FGF2/VEGFA/STAT3/HAS2/RHOB/CAVIN1/ADAM9/DSCAM/MET/EPB41L4B/FLNA/RIN2/FAM110C/DAB2/BMP2/CIB1/MYLK/WNT5B/F3/SOD2/FOXF1/RHOC/TACR3/PGF/EDN3/RRAS/CD151/CTSH/SMAD3/MMP2/FLT1/LYN/HBEGF/MAPK1/STAT5A/HDAC9/CSF1/PDGFC/PLPP3/SCG2/ATOH8/PPM1F/ACTN4/HSPB1/FOXC2/PECAM1/ATP8A1/RRAS2/PRKCE/LAMC2/P2RX4/SEMA4B/MCAM/DAAM2/PLVAP/C5AR1/RIPOR2/BCL2/GPLD1/GRN/WNK1/THBS4/SYNE2/TRPV4/S100A11/TRIP6/SCARB1/RREB1/MCU/PTK2B/PRKCA/MAPK3/MEGF8/CX3CL1/ARHGAP5/CEMIP/MYADM/GPSM3/CARMIL2/CDH5/SEMA3B/F2RL1/NRP2/ZNF703/PIK3R1/HDAC6/RAPGEF2/DRD1/SMO/PRKD1/MDM2/DOCK1/FOXO4/MYO1C/IL6R/MAZ/TBC1D24/ADAM17
GO:0045839	negative regulation of mitotic nuclear division	55	-0.6337901512626386	-2.1606848117218997	2.437882134820744e-6	1.5053922182518096e-4	1.2159021561619808e-4	3073	tags=55%, list=14%, signal=47%	MTBP/MAD1L1/BUB1/RAD21/CDK5RAP2/NDC80/GEN1/CDCA8/LCMT1/DYNC1LI1/BUB1B/PLK1/CENPF/ZWILCH/KNTC1/KNL1/NUF2/CDC20/INCENP/MAD2L1/SPC25/SPC24/DUSP1/TTK/CHEK1/BIRC5/BUB3/ZWINT/AURKB/CCNB1
GO:0098656	monoatomic anion transmembrane transport	127	0.5280002550872548	1.8913613420249054	2.7798236294522966e-6	1.6942483497428087e-4	1.368440859830174e-4	3387	tags=35%, list=16%, signal=29%	GLRA2/SLC1A3/OCA2/SLC4A5/GABRB2/GABRA3/SLC12A8/PRNP/GLRA3/SLC17A8/GABRG3/ABCC4/ABCC9/GABRB1/SLC12A5/CLDN4/GABRG2/SLC26A11/SLC4A4/LRRC8C/ANO5/GABRR1/SLC4A10/SLC12A4/GABRA4/ANO4/KCNT2/CLCN4/RIPK1/SLC6A1/SLC25A27/SLC4A2/GLRB/SLC5A6/SLC19A1/GABRA2/GABRP/GABRA5/SLC4A3/GABRA1/ANO1/SLC12A1/ABCC6/SLC39A14
GO:0022613	ribonucleoprotein complex biogenesis	479	-0.33957826384659423	-1.5438210457716892	2.816461631706998e-6	1.6945710817437105e-4	1.3687015297944536e-4	6734	tags=44%, list=31%, signal=31%	RRP7A/BMS1/SLX9/URB2/RPS15A/SF3B4/EXOSC10/HEATR3/RNVU1-3/SNRPA1/RPL6/NGRN/SRSF12/WDR77/SMN2/MTERF3/ABT1/RPS7/UTP6/RPL5/SF3B3/YJU2/DAPL1/COIL/CDC73/AGO2/RIOK3/EIF3C/SF3A1/RNVU1-8/EIF2S2/RRP7BP/GEMIN6/RPS13/LYAR/EIF3M/LSM6/UTP11/PIN4/POP5/MPHOSPH10/RPS24/DDX49/PSIP1/RPS17/EIF2S3B/UTP20/POP4/RNU5A-1/RPS6/WDR74/RNU6-1/CPSF6/BOP1/RSRP1/METTL5/DDX31/LTO1/RNU4ATAC/RPS4X/UTP14A/SRSF10/NOL8/TSC1/LSM2/WDR3/RNU6-9/PWP1/METTL17/TGS1/DIS3/EXOSC8/DHX37/DHX29/PRPF39/XRN2/NOP16/TAF9/CPSF7/NPM1/PRMT5/NOL9/RNU5B-1/RPL7A/LUC7L2/RPS9/FCF1/PRPF18/EXOSC6/PRKRA/WDR75/XPO1/WDR18/UTP15/ZRSR2/PDCD11/NHP2/PRPF8/SART1/AIRIM/PA2G4/NSUN3/DDX1/RBIS/RPS19/RPL11/RPL26/RSL24D1/RPS21/PRKDC/SRSF5/EXOSC3/NCBP1/CRNKL1/XRCC5/RPL35A/EIF4A3/ERI1/EXOSC5/GNL2/RPS25/CELF1/NUDT21/POP7/YTHDF2/CD2BP2/GNL3L/LUC7L/DDX21/NVL/EIF3J/SLU7/MRPL44/RRP9/RRN3/EIF3G/SCAF11/SRSF9/DIMT1/HTATSF1/SNRPC/DCAF13/NOP10/C1orf131/DHX9/RPL26L1/NOC2L/RPL35/RPL24/SF1/NMD3/RPS23/RBFA/SNRPD1/EIF2S3/RPUSD4/SNRPD2/DDX18/RPL7/ZNHIT6/RPL27/RPL38/RPL23A/LSM4/RPS11/WDR12/NSA2/ZNHIT3/NUP88/RNU5D-1/RPL7L1/AFG2A/MPV17L2/SF3B6/TMA16/EIF2A/SNRPG/BYSL/EXOSC9/PHF5A/SF3A3/SRSF1/RAN/RBMX2/DDX52/USP4/NOP2/RPF1/PTGES3/SRPK1/GTF3A/POLR2D/SNRPB2/SNRPB/MPHOSPH6/STRAP/UTP4/RNVU1-7/RPP30/RPS27L/GLUL/AGO1/RNASEL/RNU4-2/EIF3H/FBL/FRG1/SNRPF/RNU4-1/CHD7/XAB2/SRSF6
GO:0045814	negative regulation of gene expression, epigenetic	108	-0.5186152565874433	-1.9851630635282538	3.2981344243030203e-6	1.9347681066567593e-4	1.5627081660414706e-4	3010	tags=38%, list=14%, signal=33%	TRIP12/UBR5/LMNB2/MTA1/BRCA1/CTCF/SIRT1/HDAC5/TSIX/BAZ2A/MACROH2A1/ZNF445/RB1/CDK2/L3MBTL3/EPC1/DNMT3A/JARID2/ATF7IP/MACROH2A2/CENPV/CBX3/H3-3A/BMI1/KMT2D/MYC/TFAP2C/SMARCA5/HMGB1/CHEK1/SUZ12/MORC2/KDM1A/BEND3/LMNB1/LMNA/PPM1D/UHRF1/BAZ1A/EZH2/HDAC2
GO:1901873	regulation of post-translational protein modification	270	-0.4094357814754676	-1.7729717469991542	3.345859176355559e-6	1.9385329771156345e-4	1.5657490440619063e-4	3073	tags=29%, list=14%, signal=25%	MTBP/CAPN3/COMMD1/RPL23/GNL3L/UBE2N/ERCC6/PRICKLE1/DDX21/BAZ1B/MTA1/CUL3/UBQLN1/BRCA1/COPS3/PHF20/SIRT1/PLAA/BAZ2A/COPS5/SENP2/RBX1/CENPX/SET/RIPK2/DCUN1D5/PPIA/FANCM/GSK3B/UBE3A/PLK1/UBE2C/INAVA/IVNS1ABP/PTTG1IP/USP4/COPS2/CEP63/SVBP/PRKCG/DNAJA1/DEK/RASD2/UBE2D1/SAE1/KANSL1/CDC20/NFYC/NFYA/BMI1/UBB/MAD2L1/RNF111/SMARCA5/TSPYL5/TRAF6/KDM1A/CHFR/UBE2B/SPRY2/UBE2I/FYN/FANCI/CBLB/COPS6/PELI1/DCUN1D4/UBE2S/PRDM12/BEX4/SPSB4/SOX4/ANGPT1/TGFBR1/AUTS2/MALT1/BEX2/PSMD10/BEX3
GO:0061138	morphogenesis of a branching epithelium	172	0.4901853524413682	1.834607372906786	5.387562241367903e-6	2.9745681880870083e-4	2.4025525239833835e-4	2723	tags=31%, list=13%, signal=27%	HGF/GDF7/TBX3/SFRP1/SOX8/AGTR2/SHH/RSPO2/TBX2/FGFR2/SLIT2/HOXA11/SOCS3/FOXA1/HOXA13/KDR/SPRY1/WNT5A/SULF1/YAP1/SPINT2/PDGFA/RDH10/SEMA3E/BMP4/SIX1/SIX4/FGF2/VEGFA/GRHL2/MET/EXT1/GPC3/HOXA5/BMP2/PBX1/FOXF1/CTSH/COL4A1/PKD1/CSF1/NOG/SALL1/LGR4/DAG1/FOXC2/NPNT/HOXB7/TGM2/BCL2/RSPO3/WNT4/MSX2
